Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "jed"-"0", 62, 119.691855731845, 2, 119.691855731845, New Entry, New Entry, New Entry, 2006-08-27
2, "Thrawn369"-"0", 22, 118.704189758634, 4, 118.704189758634, New Entry, New Entry, New Entry, 2006-08-27
3, "Tobermory"-"0", 93, 110.628650466925, 1, 110.628650466925, New Entry, New Entry, New Entry, 2006-08-31
4, "wlievens"-"0", 11, 109.584512549237, 7, 109.584512549237, New Entry, New Entry, New Entry, 2006-08-27
5, "volker"-"0", 41, 109.312034062757, 4, 115.806522281133, New Entry, New Entry, New Entry, 2006-08-25
6, "Myridiam"-"0", 13, 109.012683112976, 2, 109.012683112976, New Entry, New Entry, New Entry, 2006-08-20
7, "sadun"-"0", 44, 105.44235227184, 7, 119.929901442295, New Entry, New Entry, New Entry, 2006-08-31
8, "rasteroid"-"0", 63, 102.534756263774, 2, 102.534756263774, New Entry, New Entry, New Entry, 2006-08-31
9, "kestasjk"-"0", 10, 101.761114646712, 3, 114.285714285714, New Entry, New Entry, New Entry, 2006-08-25
10, "Fabio"-"0", 106, 97.7917711570868, 1, 100, New Entry, New Entry, New Entry, 2006-08-31
11, "everycom"-"0", 80, 96.6341919420739, 1, 100, New Entry, New Entry, New Entry, 2006-08-25
12, "vuurdraak"-"0", 96, 95.4577931007526, 1, 100, New Entry, New Entry, New Entry, 2006-08-31
13, "towi"-"0", 40, 94.2916171840189, 1, 100, New Entry, New Entry, New Entry, 2006-08-15
14, "Hulabeck"-"0", 56, 94.2811464396147, 1, 100, New Entry, New Entry, New Entry, 2006-08-20
15, "cheebaism"-"0", 89, 94.2811464396147, 1, 100, New Entry, New Entry, New Entry, 2006-08-20
16, "Azael"-"0", 98, 94.2811464396147, 1, 100, New Entry, New Entry, New Entry, 2006-08-20
17, "bugbuster"-"0", 78, 94.2766919438504, 1, 100, New Entry, New Entry, New Entry, 2006-08-25
18, "javier"-"0", 105, 94.2443886132517, 1, 100, New Entry, New Entry, New Entry, 2006-08-25
19, "Nirrey"-"0", 50, 94.229802443431, 1, 100, New Entry, New Entry, New Entry, 2006-08-27
20, "DDSnake"-"0", 74, 94.229802443431, 1, 100, New Entry, New Entry, New Entry, 2006-08-27
21, "Salmaneser"-"0", 66, 89.7427539442103, 5, 101.297902050907, New Entry, New Entry, New Entry, 2006-08-31
22, "clanger165"-"0", 24, 88.8371447768806, 2, 100, New Entry, New Entry, New Entry, 2006-08-25
23, "Mikhail"-"0", 83, 88.0924384421753, 3, 100, New Entry, New Entry, New Entry, 2006-08-31
24, "AJCrowley"-"0", 23, 83.6616439545284, 3, 100, New Entry, New Entry, New Entry, 2006-08-20
