Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "TheMasterGamer"-"0", 6454, 641.265883969211, 94, 767.034381678411, 0, 0, 0, 2009-08-17
2, "MadMarx"-"0", 5210, 590.922585257778, 53, 719.016545016583, 0, 2, 77.8181988805627, 2009-10-03
3, "djbent"-"0", 11891, 485.634615629437, 45, 530.483566918382, 0, 1, -14.5356046078946, 2009-10-17
4, "Braveheart"-"0", 4010, 483.230307989508, 48, 483.230307989508, 0, 0, 0, 2009-09-25
5, "Jacob"-"0", 9013, 447.061593431778, 38, 452.721027486745, 0, 0, 0, 2009-08-11
6, "Rait"-"0", 950, 443.818928911993, 118, 591.229430757504, 0, 0, 0, 2009-08-02
7, "Akroma"-"0", 8566, 434.387299792993, 21, 438.414564137957, 0, 0, 0, 2009-09-22
8, "Polar Bear"-"0", 4761, 398.885095305238, 20, 398.885095305238, 1, 0, 0, 2009-08-17
9, "BoG75"-"0", 3514, 383.88845497352, 92, 436.641560179109, 12, 4, 50.4729183997007, 2009-10-28
10, "sswang"-"0", 7490, 377.683837143713, 18, 400.573766667574, 1, 0, 0, 2009-05-03
11, "sean"-"0", 4029, 374.971361936158, 62, 374.971361936158, 2, 1, 6.29484431467199, 2009-10-21
12, "bartdogg42"-"0", 11454, 363.768329683394, 37, 385.814895118752, -2, 1, -22.0465654353573, 2009-10-04
13, "Babak"-"0", 11051, 358.597464571285, 51, 401.935044334265, 1, 5, -5.46326878479994, 2009-10-18
14, "V+"-"0", 10008, 357.565439832732, 35, 357.565439832732, 3, 0, 0, 2009-08-11
15, "BESM"-"0", 6789, 354.820692143158, 103, 401.323424087514, 1, 5, -7.41192673797747, 2009-10-28
16, "Ivo_ivanov"-"0", 5945, 354.427291932139, 222, 521.670466435938, -8, 4, -76.3480704396518, 2009-10-06
17, "laurence208y"-"0", 5965, 348.964303321012, 92, 348.964303321012, 2, 2, 13.9900849819084, 2009-10-27
18, "Silver Wolf"-"0", 7150, 342.711969209099, 128, 586.197870979097, 15, 14, 33.0217015904711, 2009-10-29
19, "cgwhite32"-"0", 3927, 341.968046818876, 54, 408.256246181261, -1, 0, 0, 2009-08-06
20, "LanGaidin"-"0", 12510, 337.55152713434, 65, 337.55152713434, 6, 5, 16.9528174954712, 2009-10-18
21, "mwalton"-"0", 11329, 333.96521946057, 48, 333.96521946057, -1, 0, 0, 2009-07-07
22, "Centurian"-"0", 6265, 333.386669947061, 73, 407.49583113964, -7, 2, -28.8688076946272, 2009-10-06
23, "TheWizard"-"0", 10873, 331.273463411841, 46, 331.273463411841, 7, 2, 15.4694299135269, 2009-10-06
24, "mdruskin"-"0", 5221, 323.585619538174, 13, 323.585619538174, 0, 0, 0, 2009-08-24
25, "flashman"-"0", 3474, 323.451709272188, 155, 494.810907850552, 4, 1, 6.17328144830907, 2009-10-24
26, "Bearnstien"-"1", 17706, 322.979308422735, 33, 353.714567614586, 31, 11, 61.1487209444452, 2009-10-29
27, "TheGhostmaker"-"0", 2188, 320.905196043304, 47, 339.82589502524, -2, 0, 0, 2009-08-18
28, "Sven"-"0", 16385, 315.632119946676, 19, 326.481674011788, 3, 0, 0, 2009-08-13
29, "MarekP"-"0", 2560, 315.406968591457, 101, 679.792615981575, -6, 4, -9.90865168076573, 2009-10-28
30, "el_maestro"-"0", 5046, 314.558371096246, 32, 339.700844306493, 7, 1, 10.4324094379251, 2009-10-03
31, "gryncat"-"0", 4087, 310.282364834771, 38, 314.610372188086, 1, 0, 0, 2009-08-06
32, "grncton"-"0", 14641, 307.933297111689, 16, 307.933297111689, 2, 0, 0, 2009-07-10
33, "Noirin"-"0", 1824, 307.776500546546, 55, 400.542344670924, 2, 0, 0, 2009-09-25
34, "rhydon"-"0", 17621, 307.292268710139, 39, 317.077695264272, 21, 7, 43.4789702051314, 2009-10-29
35, "ag7433"-"0", 10347, 302.255505400579, 59, 430.501938908794, -23, 7, -75.1977470866221, 2009-10-28
36, "alamothe"-"0", 2735, 302.185693104658, 79, 507.817058867348, -9, 1, -18.3142844305854, 2009-10-08
37, "BigZombieDude"-"0", 15832, 300.380192237829, 23, 306.964061922681, -1, 1, -6.58386968485206, 2009-10-09
38, "kostas71"-"0", 11917, 299.488108227451, 52, 331.245418876862, -16, 2, -31.7573106494114, 2009-10-22
39, "nitish"-"0", 6105, 295.663301584598, 22, 295.663301584598, -1, 0, 0, 2009-06-07
40, "FloatingLakes"-"0", 13890, 294.870097846105, 49, 318.716131377669, -1, 0, 0, 2009-09-10
41, "stratagos"-"0", 8290, 294.661339095867, 76, 301.274141341435, 2, 3, 5.85442749542437, 2009-10-24
42, "Dunecat"-"0", 11650, 293.864947785336, 37, 319.591910111055, -14, 3, -25.7269623257192, 2009-10-08
43, "Stripy"-"0", 12063, 293.219822797878, 12, 293.219822797878, 11, 1, 27.7249046071155, 2009-10-07
44, "cyrius"-"0", 13255, 291.328929762492, 57, 317.052634049019, -4, 0, 0, 2009-06-25
45, "Darwyn"-"0", 3410, 290.870364623836, 46, 308.498871570735, -4, 0, 0, 2009-08-06
46, "DipperDon"-"0", 9735, 290.635692651152, 91, 403.287312405417, 1, 3, 10.4566159270674, 2009-10-28
47, "yeunghauyip"-"0", 2962, 290.393769164286, 21, 290.393769164286, -5, 0, 0, 2009-07-11
48, "Troodonte"-"0", 12416, 290.035623271874, 47, 290.035623271874, 5, 2, 23.4006060820559, 2009-10-04
49, "Feanor"-"0", 6718, 281.545811563502, 56, 312.319662519822, -4, 0, 0, 2009-08-19
50, "Adrenicide"-"0", 15247, 280.218423581864, 23, 280.218423581864, -4, 0, 0, 2009-09-23
51, "enlitnd99"-"0", 13263, 272.623167184635, 14, 272.623167184635, -2, 0, 0, 2009-05-19
52, "Spell of Wheels"-"0", 7746, 270.804215929672, 84, 305.405017808078, 7, 3, 11.0038091190842, 2009-10-27
53, "DingleberryJones"-"0", 8019, 268.94423542594, 78, 340.521344818937, -3, 0, 0, 2009-09-25
54, "maverob"-"1", 12817, 268.135738510701, 22, 308.27583787616, -3, 0, 0, 2009-09-27
55, "Perry6006"-"0", 17783, 268.058612299573, 30, 284.304588802578, 25, 10, 33.11071183061, 2009-10-29
56, "destp"-"0", 6259, 267.739809785542, 52, 309.313511397339, 11, 1, 13.5377343209513, 2009-10-06
57, "IKE"-"0", 12466, 266.428486213243, 42, 306.585610983618, -1, 2, 3.20131363099745, 2009-10-26
58, "texasdeluxe"-"0", 7039, 263.261205459066, 43, 263.261205459066, 11, 2, 13.4464374988611, 2009-10-18
59, "Jesper0228"-"0", 8737, 261.820682399135, 46, 294.548442873832, -11, 3, -16.1446381316104, 2009-10-17
60, "Tru Ninja"-"0", 10675, 261.44311235784, 17, 261.792731229342, -2, 1, -0.349618871502173, 2009-10-27
61, "saulberardo"-"0", 2189, 257.693212042612, 24, 257.693212042612, -1, 0, 0, 2009-07-10
62, "canaduh"-"0", 4145, 257.143213455505, 37, 271.636279225343, -1, 0, 0, 2009-05-04
63, "Bugger"-"0", 5349, 255.181507981527, 34, 268.360150410195, 1, 0, 0, 2009-08-18
64, "EdiBirsan"-"0", 6710, 254.633971693781, 20, 270.066333614616, 1, 0, 0, 2009-06-26
65, "Wellesley"-"0", 7419, 254.465814270403, 15, 268.451197362129, 1, 0, 0, 2009-08-28
66, "Thucydides"-"0", 4102, 254.37076667816, 46, 271.394404641095, 11, 2, 16.1917158006306, 2009-10-07
67, "Dee Eff"-"0", 12389, 253.142600611406, 8, 253.142600611406, 110, 2, 74.2204482479869, 2009-10-20
68, "DarioD"-"0", 5781, 252.055109853179, 23, 267.331177117008, -16, 1, -15.276067263829, 2009-10-04
69, "rratclif"-"1", 9215, 250.600521145352, 44, 290.051502451536, -1, 0, 0, 2009-06-05
70, "Bonotow"-"0", 16989, 248.793822125515, 32, 263.872235587667, 52, 2, 45.9419181612787, 2009-10-18
71, "superchunk"-"0", 10246, 248.538699619866, 38, 259.86117582245, 0, 1, 1.55278776277655, 2009-10-09
72, "Plastic Hussar"-"0", 16234, 248.060630889332, 26, 248.060630889332, -2, 3, 0.364483219213724, 2009-10-29
73, "WRB"-"0", 12761, 247.481374062642, 14, 247.481374062642, 14, 2, 18.9216433124907, 2009-10-22
74, "Heinomat1893"-"0", 15636, 245.054326081853, 23, 256.886983606389, -12, 2, -11.8326575245358, 2009-10-27
75, "bluetom"-"0", 11919, 245.038474733772, 20, 259.889291384304, -12, 2, -10.8764125936354, 2009-10-24
76, "Ethanol"-"0", 14084, 245.023355197612, 22, 245.023355197612, -4, 0, 0, 2009-09-22
77, "Freakisharm"-"0", 10411, 243.413557787994, 20, 243.413557787994, 26, 2, 29.0235049118538, 2009-10-22
78, "vamosrammstein"-"0", 11508, 242.947941469257, 32, 243.95780145586, -5, 1, 1.44776948063344, 2009-10-18
79, "klynch427"-"0", 11191, 240.62991313565, 10, 255.397921619449, -5, 0, 0, 2009-05-01
80, "DaveH"-"0", 12799, 240.244771352118, 23, 245.838462521834, -5, 0, 0, 2009-08-29
81, "nshadle19"-"1", 11589, 237.792857468742, 34, 251.197642255136, 40, 5, 34.8931148287667, 2009-10-09
82, "Stagger"-"0", 4692, 237.569911694729, 79, 237.569911694729, 13, 5, 15.5165013006706, 2009-10-28
83, "Chrispminis"-"0", 256, 235.036179135513, 62, 255.37897077934, -4, 0, 0, 2009-08-02
84, "Gary"-"0", 7014, 233.192203359903, 20, 234.091788397984, Re-Entry, Re-Entry, Re-Entry, 2009-10-21
85, "Arcturus"-"0", 13252, 231.509816721147, 21, 256.295715335236, -2, 0, 0, 2009-06-03
86, "rhino86"-"0", 16965, 230.144628716975, 20, 239.768165304751, 38, 5, 27.4982886437825, 2009-10-31
