Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "Rait"-"0", 950, 496.014710744436, 69, 526.923024520624, 0, 6, 3.27166046895013, 2007-11-28
2, "MarekP"-"0", 2560, 400.556546348082, 35, 419.803422074958, 0, 5, 21.7545998824646, 2007-11-25
3, "Merano"-"0", 784, 318.40772855242, 23, 322.952376699711, 4, 3, 31.3677880249907, 2007-11-19
4, "Noodlebug"-"0", 877, 316.516819555415, 42, 316.516819555415, 2, 4, 25.014462102995, 2007-11-30
5, "anlari"-"0", 964, 309.504202424928, 53, 309.971221536254, -1, 5, 8.87885274069333, 2007-11-28
6, "Noirin"-"0", 1824, 302.294090011151, 30, 319.765014740992, -3, 1, 1.12983606589285, 2007-11-01
7, "admiralnelliott"-"0", 1332, 299.711130571048, 66, 336.789740973766, -2, 0, 0, 2007-10-24
8, "dangermouse"-"0", 222, 282.684916981148, 109, 282.684916981148, 5, 7, 52.2288980038855, 2007-11-23
9, "alamothe"-"0", 2735, 278.214124068914, 24, 280.553059159025, -1, 3, -2.33893509011119, 2007-11-17
10, "opripom"-"0", 496, 277.843635205024, 22, 277.843635205024, -1, 0, 0, 2007-08-05
11, "TheDevil"-"0", 348, 258.049470661433, 33, 305.889822708528, -1, 1, -15.9558292035734, 2007-11-06
12, "Gannon12"-"0", 1021, 254.229775601899, 23, 254.229775601899, -1, 0, 0, 2007-10-27
13, "Vampiero"-"0", 2061, 242.67412600134, 33, 247.587181940531, 7, 8, 42.8637405905522, 2007-11-30
14, "oneandonly"-"0", 1474, 226.759373136159, 41, 226.759373136159, 0, 1, 3.95061139396881, 2007-11-25
15, "Sun_Tzu"-"0", 1705, 222.272971725992, 23, 222.272971725992, 12, 3, 39.7343867582658, 2007-11-29
16, "Tenent Tonder"-"0", 2037, 220.678743466677, 47, 233.555552235105, -1, 7, 0.271054429287659, 2007-11-15
17, "noahdevlin"-"0", 1285, 219.426304894155, 27, 219.426304894155, -1, 0, 0, 2007-07-09
18, "bihary"-"0", 2634, 212.923488396865, 20, 212.923488396865, 3, 4, 15.6420166967045, 2007-11-24
19, "LucusVonLucus"-"0", 1850, 212.046996594623, 14, 212.046996594623, 12, 3, 36.9326083014941, 2007-11-26
20, "Signalseven"-"0", 1778, 211.102463046962, 37, 211.102463046962, 176, 11, 98.7562821117088, 2007-11-24
21, "undef"-"0", 429, 209.441241428845, 28, 232.817693501379, -9, 2, -23.3764520725335, 2007-11-27
22, "Salmaneser"-"0", 66, 193.387447125265, 122, 272.518200852124, 8, 7, 15.4351741121846, 2007-11-30
23, "Zxylon"-"1", 1207, 188.906716246437, 39, 209.886744603543, 14, 4, 21.4559812460413, 2007-11-25
24, "AntoniusRex"-"0", 1216, 186.281364681335, 13, 186.281364681335, -1, 0, 0, 2007-06-20
25, "yeunghauyip"-"0", 2962, 186.169075268589, 15, 190.546514685489, 48, 4, 44.4102160278417, 2007-11-15
26, "spread"-"0", 3508, 185.549240903708, 12, 185.549240903708, New Entry, New Entry, New Entry, 2007-11-30
27, "Otto Von Bismark"-"0", 1904, 185.137861835939, 20, 198.029001695938, -1, 5, 0.840910902902124, 2007-11-28
28, "The Mahatma"-"0", 1672, 184.454070241208, 7, 184.454070241208, 0, 2, 3.72027328146635, 2007-11-23
29, "VIOLA"-"0", 3362, 183.258747853904, 7, 183.258747853904, 30, 4, 31.648491272168, 2007-11-29
30, "figlesquidge"-"0", 382, 182.560639654731, 36, 182.560639654731, 39, 4, 38.7988694306192, 2007-11-27
31, "DJGizmo"-"0", 3236, 181.859017308169, 14, 202.510819216309, -12, 2, -20.6518019081398, 2007-11-12
32, "fastspawn"-"0", 1230, 181.282072777892, 16, 191.398424391543, -10, 1, -10.1163516136513, 2007-11-22
33, "s7even"-"0", 1405, 178.926551103813, 14, 200.096874320188, -4, 0, 0, 2007-07-31
34, "diegohb"-"0", 3268, 177.954198655585, 8, 177.954198655585, 18, 3, 20.3662644402998, 2007-11-23
