Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "President Eden"-"0", 25958, 470.949236369097, 253, 576.948470577706, 0, 6, 15.085334449266, 2012-05-16
2, "Barn3tt"-"0", 20728, 436.330477861185, 517, 443.990790999394, 0, 0, 0, 2012-04-07
3, "Dizzy"-"1", 34274, 435.351723713228, 13, 435.351723713228, 0, 0, 0, 2011-12-31
4, "SplitDiplomat"-"0", 36887, 433.100140408824, 364, 471.497617472579, 1, 79, 46.7163331136788, 2012-05-31
5, "Hellenic Riot"-"0", 23172, 391.393258903023, 69, 391.393258903023, -1, 0, 0, 2012-02-05
6, "uclabb"-"0", 5775, 371.967870216363, 20, 380.247175653324, 0, 0, 0, 2012-04-29
7, "CSteinhardt"-"0", 43811, 360.594086523421, 64, 360.594086523421, 31, 25, 154.891082957823, 2012-05-27
8, "Vaftrudner"-"0", 17380, 340.179154419864, 184, 352.503033188145, 2, 15, 41.7169794649392, 2012-05-20
9, "Sargmacher"-"1", 32304, 336.725752912378, 278, 470.763357169726, -2, 9, -19.2412563020833, 2012-05-30
10, "The Czech"-"0", 17724, 331.480596160233, 914, 394.238428198112, -2, 28, 0.816303310647527, 2012-05-30
11, "jc"-"0", 19515, 286.107780228483, 117, 302.817040208354, 1, 0, 0, 2012-04-28
12, "jmeyersd"-"0", 21355, 282.076651884059, 339, 288.045997359964, -1, 1, -4.08806741860957, 2012-05-06
13, "Scmoo472"-"0", 32837, 280.612450347391, 71, 298.305111589911, 0, 0, 0, 2012-03-15
14, "ryanrogers"-"0", 39770, 277.139563225606, 175, 326.574573412985, 1, 11, 0.903260012343594, 2012-05-31
15, "NoFog"-"0", 38917, 256.826327405808, 68, 262.063268060997, 5, 4, -3.03136920448014, 2012-05-13
16, "Sendler"-"0", 12846, 256.624469745415, 52, 262.421688131541, 5, 0, 0, 2012-02-21
17, "Lando Calrissian"-"0", 19131, 255.57208923048, 637, 301.357898411371, -1, 8, -17.1874441448719, 2012-05-31
18, "Frank"-"0", 21802, 254.798853705563, 158, 263.90377549665, 4, 3, -0.767297997403602, 2012-05-31
19, "santosh"-"0", 30286, 254.442162661875, 153, 290.627737449497, 4, 0, 0, 2012-04-01
20, "justinnhoo"-"0", 23444, 250.792631210653, 271, 271.580020377537, -2, 11, -14.035825670438, 2012-05-21
21, "Filliam H Muffman"-"0", 36606, 244.898727843003, 127, 338.151405924126, -2, 6, -18.9427540475612, 2012-05-12
22, "Sandgoose"-"1", 41021, 238.226698967233, 34, 239.929229431866, 3, 0, 0, 2012-04-13
23, "Jredwood"-"0", 22540, 237.94648860625, 37, 237.94648860625, 3, 0, 0, 2011-12-17
24, "zultar"-"0", 33599, 236.645772345245, 37, 236.645772345245, 3, 0, 0, 2012-01-28
25, "Grand Duke Feodor"-"1", 41103, 234.997930875022, 43, 268.91574689597, 3, 0, 0, 2012-02-14
26, "2ndWhiteLine"-"0", 37127, 234.308260479373, 96, 255.639379815927, -2, 9, -15.81821620135, 2012-05-29
27, "DerekHarland"-"0", 18579, 228.325061980534, 64, 289.978593623672, 2, 0, 0, 2012-01-08
28, "mr.crispy"-"1", 33147, 225.392537488953, 35, 225.392537488953, 2, 0, 0, 2011-12-01
29, "rokakoma"-"0", 25125, 223.016404691419, 109, 237.189121081774, 2, 13, 3.17793974644758, 2012-05-30
30, "JimTheGrey"-"0", 42422, 221.482070834471, 40, 221.482070834471, 2, 2, 1.81126828608438, 2012-05-20
31, "zestythelemon"-"0", 5766, 216.532360203615, 64, 257.14180234736, 5, 1, 9.26337803293421, 2012-05-02
32, "redsox2831"-"0", 19731, 215.1834782831, 39, 215.1834782831, 2, 0, 0, 2012-03-22
33, "Dudlajz"-"0", 18554, 213.869064321873, 142, 224.664398552729, 6, 7, 8.386834804458, 2012-05-28
34, "Lopt"-"0", 37625, 212.296814596539, 74, 246.832840416097, -1, 1, -3.07676542893535, 2012-05-28
35, "EightfoldWay"-"0", 36909, 207.931962023825, 14, 207.931962023825, 30, 2, 25.8814391541131, 2012-05-08
36, "playbake"-"1", 32166, 205.747456013722, 21, 218.333996010674, 1, 0, 0, 2011-12-01
37, "Jerkface"-"0", 4699, 205.203411864638, 61, 222.88385936626, 3, 0, 0, 2011-12-11
38, "DILK"-"0", 34961, 204.004852233155, 124, 272.924819456358, -3, 2, -5.95603328300956, 2012-05-19
39, "MPM3di4t0R"-"1", 40609, 202.365502922645, 45, 207.82892741631, 2, 0, 0, 2012-01-10
40, "Tiger44"-"0", 31941, 199.67472612986, 25, 222.303007502774, 4, 0, 0, 2011-12-29
41, "V+"-"0", 10008, 198.911550664672, 71, 201.794326761262, 2, 3, -1.17002525585303, 2012-05-16
42, "rudekker"-"0", 23594, 196.317685692849, 41, 200.247900430846, 4, 0, 0, 2012-02-17
43, "fulhamish"-"0", 28562, 195.900918774692, 188, 208.955097304148, 2, 8, -0.564175378053562, 2012-05-28
44, "Bilbo"-"0", 12259, 195.693214993723, 116, 213.133701411491, 14, 3, 9.9152769426712, 2012-05-11
45, "jcbryan97"-"0", 20896, 195.404280469203, 115, 228.991729241697, 2, 0, 0, 2012-04-09
46, "Scallywag"-"1", 28653, 194.209206597695, 15, 207.332505015892, 2, 0, 0, 2012-01-09
47, "ava2790"-"0", 7135, 193.36991017061, 206, 199.828827699219, 2, 0, 0, 2012-04-04
48, "Dzua"-"1", 43613, 190.535714370452, 7, 190.535714370452, 29, 2, 17.2947435042659, 2012-05-15
49, "Zachattack413"-"0", 23912, 190.519728123413, 55, 202.724710117765, 1, 0, 0, 2012-03-30
50, "chenf"-"0", 31945, 190.434997205118, 39, 191.843117113723, 1, 0, 0, 2011-12-28
51, "Obscurity"-"0", 13217, 190.370371416757, 69, 198.767879710899, 1, 0, 0, 2012-04-03
52, "achillies27"-"0", 34802, 188.853039809511, 86, 188.853039809511, 98, 36, 44.2933765358918, 2012-05-31
53, "P-man"-"0", 26253, 188.328225272541, 210, 191.854275271114, 2, 2, -0.623930932480391, 2012-05-05
54, "Per Olander"-"0", 28893, 187.472926566591, 71, 203.67718283699, -1, 1, -2.71699893574771, 2012-05-13
55, "gordonpup"-"0", 9016, 186.415057258422, 29, 186.415057258422, 2, 0, 0, 2011-12-10
56, "TheFlyingBoat"-"0", 34168, 185.57485219473, 131, 216.359467647775, 112, 62, 44.4070133733904, 2012-05-31
57, "obiwanobiwan"-"0", 2575, 184.974518346468, 100, 184.974518346468, 2, 0, 0, 2012-04-05
58, "der Herrscher"-"0", 43211, 184.335713014014, 42, 192.467023928742, 2, 0, 0, 2012-04-29
59, "May"-"0", 39912, 183.654534795173, 12, 183.654534795173, 2, 0, 0, 2012-04-02
60, "Chester"-"1", 40903, 182.755928471314, 19, 184.693023623918, 2, 0, 0, 2012-03-12
61, "Stany"-"0", 20755, 182.445566162617, 55, 192.213016731316, 2, 0, 0, 2011-12-23
62, "Gobba"-"0", 21431, 182.20932391469, 285, 224.983273025779, 2, 0, 0, 2012-03-16
63, "Tusky McMammoth"-"0", 21438, 181.745739099639, 29, 181.745739099639, 3, 0, 0, 2011-12-23
64, "mgm1111"-"0", 26715, 181.223168318385, 52, 192.206390640712, 3, 0, 0, 2012-04-15
65, "M.Literovich"-"0", 36586, 180.789387466972, 10, 180.789387466972, 3, 0, 0, 2012-01-16
66, "KingRishard"-"0", 27787, 179.690095345857, 27, 190.467364585436, -12, 3, -9.50563489936727, 2012-05-13
67, "Thucydides"-"0", 4102, 179.168768617023, 10, 180.858048847483, 2, 0, 0, 2012-03-31
68, "Geofram"-"0", 14799, 178.667100016087, 43, 182.094684278467, 2, 0, 0, 2012-03-26
69, "maltizok"-"0", 31022, 178.305127318654, 33, 178.305127318654, 2, 0, 0, 2012-03-21
