Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "Bearnstien"-"1", 17706, 177.771282967894, 6, 177.771282967894, 2, 5, 62.3090980939447, 2009-10-26
2, "`ZaZaMaRaNDaBo`"-"0", 16392, 172.269067326617, 15, 179.031632601925, 27, 12, 70.9094104676455, 2009-10-31
3, "masterninja"-"1", 19730, 171.826660212559, 6, 171.826660212559, New Entry, New Entry, New Entry, 2009-10-31
4, "fetteper"-"0", 19520, 149.601251144492, 10, 158.022778178971, New Entry, New Entry, New Entry, 2009-10-31
5, "Attavior"-"0", 15485, 143.318909392647, 2, 143.318909392647, New Entry, New Entry, New Entry, 2009-10-26
6, "Dudlajz"-"0", 18554, 133.812398514713, 5, 137.748057294557, New Entry, New Entry, New Entry, 2009-10-29
7, "gohuskies"-"0", 16708, 133.076074719291, 1, 133.076074719291, New Entry, New Entry, New Entry, 2009-10-19
8, "DerekHarland"-"0", 18579, 133.068813065098, 18, 133.068813065098, -7, 14, 12.8791268703922, 2009-10-31
9, "blackbelt614"-"0", 8802, 131.4969429659, 5, 131.4969429659, New Entry, New Entry, New Entry, 2009-10-31
10, "dave bishop"-"0", 18322, 128.754083485598, 9, 136.361487979194, 18, 7, 27.304253000493, 2009-10-31
11, "johnpothen"-"1", 19031, 123.981829079934, 5, 123.981829079934, New Entry, New Entry, New Entry, 2009-10-05
12, "rhydon"-"0", 17621, 120.88269547767, 3, 120.88269547767, 8, 2, 16.6727868143538, 2009-10-27
13, "ottovanbis"-"1", 14920, 120.625150676294, 3, 120.625150676294, New Entry, New Entry, New Entry, 2009-10-31
14, "Jefferson"-"0", 18932, 120.428592469347, 6, 120.428592469347, New Entry, New Entry, New Entry, 2009-10-30
15, "prober77"-"0", 4213, 120.244361453971, 3, 120.244361453971, New Entry, New Entry, New Entry, 2009-10-30
16, "globaliner"-"0", 19494, 118.618742003921, 2, 118.618742003921, New Entry, New Entry, New Entry, 2009-10-29
17, "imday"-"1", 18484, 117.407866889543, 3, 117.407866889543, -9, 2, 9.00450554500537, 2009-10-17
18, "domineros"-"0", 19353, 116.666718566647, 2, 116.666718566647, New Entry, New Entry, New Entry, 2009-10-23
19, "impasse112"-"0", 15025, 116.449103197629, 5, 116.449103197629, 3, 2, 13.3801869790002, 2009-10-31
20, "Babak"-"0", 11051, 115.777202144271, 1, 115.777202144271, New Entry, New Entry, New Entry, 2009-10-03
21, "WeekEnd_Warrior"-"0", 18848, 115.137128755186, 3, 115.137128755186, -17, 0, 0, 2009-09-28
22, "Environ"-"1", 19331, 114.41238805215, 2, 114.41238805215, New Entry, New Entry, New Entry, 2009-10-27
23, "sinninator0877"-"0", 18631, 114.276030633563, 1, 114.276030633563, New Entry, New Entry, New Entry, 2009-10-24
24, "maxx233"-"0", 9440, 114.172400481188, 3, 114.172400481188, New Entry, New Entry, New Entry, 2009-10-21
25, "chs42"-"0", 4918, 113.329958595208, 1, 113.329958595208, New Entry, New Entry, New Entry, 2009-10-31
26, "Pimpernel"-"0", 11331, 113.300692804017, 1, 113.300692804017, -20, 0, 0, 2009-09-14
27, "mapledell"-"0", 19716, 112.44507777875, 2, 112.44507777875, New Entry, New Entry, New Entry, 2009-10-30
28, "Thirdfain"-"0", 478, 112.177070222287, 5, 133.622130774669, New Entry, New Entry, New Entry, 2009-10-30
29, "porkypig55"-"1", 18968, 111.72763459242, 2, 118.311140477856, New Entry, New Entry, New Entry, 2009-10-01
30, "Stukus"-"0", 14373, 110.887857331658, 3, 116.972270717501, New Entry, New Entry, New Entry, 2009-10-31
31, "Articus"-"0", 18928, 109.605926631859, 4, 116.248710064093, New Entry, New Entry, New Entry, 2009-10-08
32, "nomoney"-"0", 14653, 109.535868709918, 2, 109.535868709918, -25, 0, 0, 2009-09-14
33, "PyroMancer"-"0", 6920, 109.109462160395, 4, 115.722156836783, -28, 2, -5.16915476220116, 2009-10-24
34, "PatDragon"-"0", 16726, 109.068714235543, 2, 115.678939340727, -32, 1, -6.61022510518443, 2009-10-25
35, "tomekperet"-"0", 4695, 108.689104162579, 2, 108.689104162579, 22, 1, 14.4033898768644, 2009-10-13
36, "allanxo"-"0", 13627, 108.387756096246, 1, 108.387756096246, New Entry, New Entry, New Entry, 2009-10-25
37, "Lofoten"-"0", 17961, 108.280695287719, 1, 108.280695287719, New Entry, New Entry, New Entry, 2009-10-21
38, "dipmantoo"-"0", 19642, 108.276660198396, 1, 108.276660198396, New Entry, New Entry, New Entry, 2009-10-30
39, "Z"-"1", 18509, 108.223331706688, 5, 112.079803836389, 39, 3, 17.1314913038184, 2009-10-30
40, "Cheeseeatingsurrendermonkey"-"1", 18740, 107.990686941967, 7, 107.990686941967, 42, 5, 19.1313549730328, 2009-10-26
41, "El-Siete"-"0", 19320, 107.978946390637, 1, 107.978946390637, New Entry, New Entry, New Entry, 2009-10-23
42, "Master Burnell"-"1", 19355, 107.943309311858, 1, 107.943309311858, New Entry, New Entry, New Entry, 2009-10-19
43, "stover"-"0", 19356, 107.943309311858, 1, 107.943309311858, New Entry, New Entry, New Entry, 2009-10-19
44, "Dr. Awesome"-"1", 19359, 107.943309311858, 1, 107.943309311858, New Entry, New Entry, New Entry, 2009-10-19
45, "Thucydides"-"0", 4102, 107.879796121265, 1, 107.879796121265, New Entry, New Entry, New Entry, 2009-10-01
46, "zuzak"-"0", 11821, 107.879796121265, 1, 107.879796121265, New Entry, New Entry, New Entry, 2009-10-01
47, "tailboarder"-"0", 17762, 107.879796121265, 1, 107.879796121265, New Entry, New Entry, New Entry, 2009-10-01
48, "Jimmy Jones 105"-"0", 19054, 107.850443892795, 1, 107.850443892795, New Entry, New Entry, New Entry, 2009-10-04
49, "Bridgeman"-"0", 18980, 107.663241831704, 1, 107.663241831704, New Entry, New Entry, New Entry, 2009-10-11
50, "Lan"-"0", 18532, 107.608155384674, 9, 111.607808624362, -29, 5, 3.62307157846749, 2009-10-20
51, "Lirona"-"0", 504, 107.584581565345, 1, 107.584581565345, -42, 0, 0, 2009-09-29
52, "grandconquerer"-"1", 4643, 107.584581565345, 1, 107.584581565345, -42, 0, 0, 2009-09-29
53, "monkeyangst"-"0", 14649, 107.457487143493, 2, 107.457487143493, New Entry, New Entry, New Entry, 2009-10-14
54, "AutoDavis"-"0", 5731, 107.416811430113, 1, 107.416811430113, -41, 0, 0, 2009-09-21
55, "ParanoidFreak"-"0", 16867, 107.416811430113, 1, 107.416811430113, -41, 0, 0, 2009-09-21
56, "King_Aeneas"-"0", 19372, 107.320545660359, 1, 107.320545660359, New Entry, New Entry, New Entry, 2009-10-15
57, "koolmanjack"-"0", 18599, 107.289867648832, 3, 107.289867648832, -42, 0, 0, 2009-09-21
58, "Tantris"-"0", 16909, 107.043654877266, 3, 107.043654877266, -42, 1, 2.07594563405745, 2009-10-04
59, "msmth82"-"0", 18998, 106.438157601969, 4, 106.438157601969, New Entry, New Entry, New Entry, 2009-10-19
60, "KnightGeneral"-"0", 18470, 105.428010109341, 1, 105.428010109341, New Entry, New Entry, New Entry, 2009-10-17
61, "DJEcc24"-"0", 14305, 105.408822794636, 3, 105.408822794636, New Entry, New Entry, New Entry, 2009-10-27
62, "PeripheralVisionary"-"0", 19375, 105.294432037794, 4, 105.294432037794, New Entry, New Entry, New Entry, 2009-10-21
63, "Troodonte"-"0", 12416, 105.14873280524, 2, 105.14873280524, -32, 1, 4.19635185285918, 2009-10-02
64, "klokskap"-"0", 17060, 104.846392389179, 4, 104.846392389179, New Entry, New Entry, New Entry, 2009-10-19
65, "Dakseus"-"0", 18527, 104.675921797375, 2, 104.675921797375, -48, 0, 0, 2009-09-15
66, "hellalt"-"0", 13865, 104.510736377764, 2, 107.584581565345, -55, 1, -3.0738451875813, 2009-10-26
67, "trentonp"-"0", 19707, 104.378796291107, 1, 104.378796291107, New Entry, New Entry, New Entry, 2009-10-29
68, "Analysis"-"0", 19284, 104.323126203627, 2, 104.323126203627, New Entry, New Entry, New Entry, 2009-10-20
