Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "CSteinhardt"-"0", 43811, 461.692150715363, 113, 474.463461748887, 0, 0, 0, 2019-03-09
2, "Ezio"-"0", 81514, 327.692677112984, 100, 333.664698988419, 0, 1, -1.55813265096623, 2019-05-30
3, "KalelChase"-"0", 30452, 275.99671188362, 85, 324.081012744275, 0, 1, -0.43781209999969, 2019-05-16
4, "Magnetic24"-"1", 98431, 255.299603374775, 41, 256.31035956342, 2, 9, 35.8468947421668, 2019-05-29
5, "Nikola Maric Eto"-"0", 49036, 253.872107534005, 138, 253.872107534005, -1, 0, 0, 2019-02-03
6, "Mercy"-"0", 45552, 246.246992148545, 16, 269.799559586416, Re-Entry, Re-Entry, Re-Entry, 2019-05-23
7, "New England Fire Squad"-"0", 96423, 232.000248865035, 123, 245.188049144624, 3, 16, 23.3194214374375, 2019-05-31
8, "!"-"0", 75336, 226.364467530999, 86, 269.349798469089, -3, 0, 0, 2019-01-06
9, "Rhinos"-"0", 58143, 216.075074539293, 112, 296.829245457303, -2, 0, 0, 2019-04-17
10, "Your Humble Narrator"-"0", 38075, 212.694572291302, 63, 214.094338289219, -2, 0, 0, 2019-02-20
11, "Puddle"-"0", 5650, 208.609813389049, 41, 226.390713194719, 0, 0, 0, 2019-04-13
12, "Obscurity"-"0", 13217, 206.823200738989, 95, 221.413518816549, -3, 1, -2.99743769186941, 2019-05-24
13, "Claesar"-"0", 74492, 201.621336118783, 63, 222.226653599712, 1, 2, 3.53844403201677, 2019-05-17
14, "wokulski1"-"0", 102787, 198.57698469938, 9, 202.904227927633, -1, 0, 0, 2019-03-08
15, "Bilbo"-"0", 12259, 197.543416177054, 139, 213.224767996879, 0, 0, 0, 2019-04-16
16, "Stressedlines"-"0", 38459, 194.659980913935, 144, 229.931849749464, 0, 0, 0, 2019-03-17
17, "Theoneandonly"-"0", 99646, 194.632732783078, 70, 213.023782923378, 3, 5, 7.4471838919122, 2019-05-29
18, "davidc1"-"0", 63836, 192.738015910553, 46, 214.360017588075, 0, 0, 0, 2019-02-25
19, "gordonpup"-"0", 9016, 190.274492421149, 44, 190.274492421149, 0, 0, 0, 2019-02-24
20, "Chaqa"-"0", 30476, 190.197860730471, 515, 302.526947741237, -3, 1, -2.75649073522422, 2019-05-16
21, "Jowe"-"0", 37389, 183.414783485025, 200, 186.072968752924, 1, 0, 0, 2018-12-05
22, "Hoppsywins"-"0", 84966, 181.773892617549, 31, 203.142610782633, 1, 0, 0, 2019-04-29
23, "tektelmektel"-"0", 22595, 178.860121563924, 100, 183.176973140673, 1, 0, 0, 2019-04-27
24, "tatertrotts"-"0", 73226, 175.021850162858, 111, 185.648977649317, 2, 0, 0, 2019-04-14
25, "lambda"-"0", 58210, 168.460685066831, 250, 359.592216663147, 2, 0, 0, 2019-03-18
26, "brkyzgn"-"0", 68900, 168.319527265744, 119, 183.20188732231, 2, 1, 1.84698129271283, 2019-05-03
27, "principians"-"0", 28666, 166.490463245291, 38, 185.644749012846, Re-Entry, Re-Entry, Re-Entry, 2019-05-26
28, "Carl Tuckerson"-"0", 106448, 164.344639578475, 17, 164.344639578475, 3, 4, 1.28689610360996, 2019-05-31
29, "MichiganMan"-"0", 28108, 164.116155032126, 1884, 325.83735217893, 1, 0, 0, 2019-03-02
30, "quarryman"-"0", 44661, 162.691426505397, 69, 178.681513854605, 2, 0, 0, 2019-03-22
31, "ThatBuhlLarry"-"0", 62258, 159.3575346783, 178, 164.043363146313, 25, 7, 25.4166738636652, 2019-05-22
32, "dipperjay"-"0", 94938, 159.117294006214, 54, 160.479962554706, 3, 1, 0.929902345146019, 2019-05-23
33, "diplomat554"-"0", 25161, 158.94686437992, 36, 164.473402587782, 0, 1, -2.30357774463653, 2019-05-16
34, "BlackedRAWED"-"1", 100966, 158.41556189981, 6, 158.41556189981, 0, 0, 0, 2019-03-06
35, "Pichow"-"0", 105194, 157.707288629738, 3, 167.265306122449, 1, 0, 0, 2019-02-22
36, "dontplaywithmysip-OHGOD"-"1", 94540, 156.97567227913, 5, 171.47313225373, 1, 0, 0, 2018-12-25
37, "sadarchie"-"0", 102724, 156.098221216326, 27, 160.576163154416, 1, 2, 0.508354272527356, 2019-05-27
38, "YanksFan47"-"0", 40684, 155.894760154095, 70, 170.208754633121, -9, 1, -9.44816728206638, 2019-05-13
39, "czechveck"-"0", 12871, 152.655754859767, 116, 199.414999559592, 0, 0, 0, 2019-04-20
40, "90kicvesb"-"0", 103248, 152.050359850528, 39, 154.253988254159, 8, 12, 12.0770163097553, 2019-05-31
41, "AncientMemories"-"0", 32072, 151.765784354323, 23, 151.765784354323, Re-Entry, Re-Entry, Re-Entry, 2019-05-31
42, "Nealkochhar"-"0", 83727, 150.601123490129, 38, 163.324811992807, -1, 0, 0, 2019-01-10
43, "mongoose998"-"0", 21052, 148.287306945157, 14, 159.511775236849, Re-Entry, Re-Entry, Re-Entry, 2019-05-13
44, "Matticus13"-"0", 76139, 143.743842119018, 23, 150.416486673479, 0, 0, 0, 2019-04-13
45, "Tharuk"-"0", 81155, 143.132788471101, 7, 151.807502923895, 0, 0, 0, 2019-03-18
46, "The Czech"-"0", 17724, 142.785462308618, 1902, 394.238428198112, -6, 6, -8.95907363026697, 2019-05-26
47, "waitwhosthatguy"-"0", 87168, 142.216769997519, 6, 144.504827746524, 0, 0, 0, 2019-01-08
48, "Trustworthy Ally ;)"-"0", 72184, 141.82935202127, 89, 173.673521805344, -2, 3, -0.83507744215828, 2019-05-17
49, "Ogion"-"0", 58511, 139.653442716748, 17, 139.653442716748, 0, 0, 0, 2019-04-01
