Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "Rait"-"0", 950, 563.981414750805, 79, 584.225313965529, 0, 3, 2.22503149831471, 2008-02-14
2, "MarekP"-"0", 2560, 462.36119835814, 47, 540.546663645523, 0, 2, -49.7580276982889, 2008-02-14
3, "alamothe"-"0", 2735, 336.460345637616, 36, 344.798754569843, 0, 3, -8.33840893222657, 2008-02-24
4, "Merano"-"0", 784, 318.40772855242, 23, 322.952376699711, 0, 0, 0, 2007-11-18
5, "opripom"-"0", 496, 305.271175238132, 25, 305.271175238132, 0, 0, 0, 2008-01-19
6, "Noirin"-"0", 1824, 300.760281387941, 32, 319.765014740992, 0, 0, 0, 2008-01-13
7, "dangermouse"-"0", 222, 300.023495053545, 119, 309.140339947075, 1, 1, 0.399649558336023, 2008-02-23
8, "admiralnelliott"-"0", 1332, 299.711130571048, 66, 336.789740973766, -1, 0, 0, 2007-10-23
9, "Vampiero"-"0", 2061, 285.486632766455, 62, 299.39616955845, 1, 8, 9.41277310486799, 2008-02-26
10, "figlesquidge"-"0", 382, 281.203411460796, 51, 305.180315682702, -1, 7, -6.28728933880762, 2008-02-24
11, "abab"-"0", 3044, 276.967217794309, 13, 276.967217794309, 13, 2, 56.8422600004248, 2008-02-14
12, "yeunghauyip"-"0", 2962, 268.391279816089, 20, 268.391279816089, 1, 1, 15.3422465226729, 2008-02-09
13, "TheDevil"-"0", 348, 258.049470661433, 33, 305.889822708528, -2, 0, 0, 2007-11-05
14, "Gannon12"-"0", 1021, 254.229775601899, 23, 254.229775601899, -2, 0, 0, 2007-10-27
15, "bihary"-"0", 2634, 251.108875718174, 22, 251.108875718174, 0, 0, 0, 2007-12-30
16, "Sun_Tzu"-"0", 1705, 246.693295794262, 27, 246.693295794262, 9, 1, 27.2550589507316, 2008-02-10
17, "Signalseven"-"0", 1778, 243.122509830065, 52, 276.821372043681, -3, 3, -8.30371250396092, 2008-02-19
18, "Noodlebug"-"0", 877, 238.448538546895, 49, 316.516819555415, -2, 1, -12.017666234538, 2008-02-20
19, "sean"-"0", 4029, 234.023748129862, 17, 234.023748129862, 22, 6, 53.257482082367, 2008-02-25
20, "anlari"-"0", 964, 233.173090452254, 66, 309.971221536254, -3, 5, -10.1640073669255, 2008-02-26
21, "Razz"-"0", 3634, 232.758490655715, 23, 232.758490655715, -2, 0, 0, 2008-01-30
22, "oneandonly"-"0", 1474, 226.759373136159, 41, 226.759373136159, -1, 0, 0, 2007-11-24
23, "Tenent Tonder"-"0", 2037, 220.678743466677, 47, 233.555552235105, 0, 0, 0, 2007-11-14
24, "fwancophile"-"0", 2903, 217.481349401022, 40, 238.066753844348, -4, 4, -13.1813872540836, 2008-02-24
25, "thewonderllama"-"0", 3013, 213.853315705141, 26, 226.212575633524, 36, 5, 55.0082028001814, 2008-02-21
26, "BoG75"-"0", 3514, 210.223199217665, 10, 210.223199217665, 5, 1, 18.3239345787389, 2008-02-17
27, "undef"-"0", 429, 209.441241428845, 28, 232.817693501379, -1, 0, 0, 2007-11-26
28, "Salmaneser"-"0", 66, 208.522424857679, 129, 272.518200852124, -10, 2, -25.596411502446, 2008-02-24
29, "cgwhite32"-"0", 3927, 201.196927355834, 19, 203.50100507911, -2, 4, 0.596044517834315, 2008-02-21
30, "DNA117"-"0", 4026, 199.58511249631, 22, 199.58511249631, 138, 12, 79.1454457031204, 2008-02-21
31, "SlkySmoothOtter"-"0", 1737, 197.643372848759, 32, 209.558217163453, 2, 2, 6.83907133589287, 2008-02-16
32, "LucusVonLucus"-"0", 1850, 197.531350859644, 21, 250.391737704891, -10, 2, -25.4121812421556, 2008-02-14
33, "bc2000"-"0", 2663, 196.377592119331, 44, 207.887034747967, 2, 2, 9.54071104556328, 2008-02-14
34, "hanker"-"0", 1358, 191.343365134205, 9, 191.343365134205, -2, 0, 0, 2008-01-17
35, "Uhtred"-"0", 3922, 190.391282366848, 25, 190.917081270296, 12, 9, 20.3179049943939, 2008-02-29
36, "Chiropractisopher"-"0", 4205, 189.111150246509, 19, 210.912045654521, -7, 7, -7.99267343655839, 2008-02-25
37, "fastspawn"-"0", 1230, 188.982443184127, 18, 201.481204918962, -3, 0, 0, 2007-12-24
38, "The Mahatma"-"0", 1672, 186.729948346392, 9, 186.729948346392, -2, 0, 0, 2007-12-05
39, "Darwyn"-"0", 3410, 186.413059664989, 18, 186.413059664989, 3, 3, 6.35273322676491, 2008-02-18
40, "oziodip"-"0", 3112, 184.654160964395, 8, 184.654160964395, -2, 0, 0, 2008-01-14
41, "TheGhostmaker"-"0", 2188, 184.100452255071, 18, 184.100452255071, 115, 4, 61.8267933741693, 2008-02-26
42, "Otto Von Bismark"-"0", 1904, 183.474181493712, 21, 198.029001695938, -3, 0, 0, 2007-12-02
43, "S_MaRt"-"0", 2909, 183.334294471895, 26, 183.334294471895, 38, 2, 33.969131196605, 2008-02-18
44, "Withnail160"-"0", 3526, 182.8313536391, 22, 182.8313536391, 55, 5, 42.9238547784566, 2008-02-24
45, "DJGizmo"-"0", 3236, 181.859017308169, 14, 202.510819216309, -5, 0, 0, 2007-11-12
46, "saulberardo"-"0", 2189, 178.434519688355, 14, 180.524738211477, -3, 0, 0, 2008-01-08
47, "VIOLA"-"0", 3362, 178.010079857988, 19, 214.331596946419, -2, 1, 5.29155178757458, 2008-02-11
48, "Crusoe"-"0", 3674, 175.714450163772, 20, 175.714450163772, 54, 3, 36.8706747234151, 2008-02-12
49, "Valathorn"-"0", 3660, 175.497159984244, 29, 224.078935458788, -21, 4, -22.2686151349788, 2008-02-24
50, "Karkand"-"0", 3136, 173.991821546528, 21, 173.991821546528, -4, 5, 2.03043677540165, 2008-02-27
51, "Huey79"-"0", 928, 173.706705195716, 78, 264.529586402499, -7, 4, -0.402768989078709, 2008-02-19
52, "gameover"-"0", 1990, 172.159190582904, 35, 217.019225936468, 6, 3, 12.8303339685745, 2008-02-19
53, "Azogar"-"1", 3149, 169.554229813675, 16, 169.554229813675, -5, 0, 0, 2007-11-26
54, "Zxylon"-"1", 1207, 168.65630157915, 41, 209.886744603543, -5, 0, 0, 2007-12-07
55, "flashman"-"0", 3474, 168.503134263919, 36, 168.503134263919, 51, 13, 31.0779106699365, 2008-02-29
56, "Thucydides"-"0", 4102, 167.375362396055, 17, 194.881863535125, -26, 3, -27.5065011390702, 2008-02-29
57, "TOgilvie"-"0", 2558, 166.530313942784, 10, 166.530313942784, -6, 0, 0, 2007-11-23
58, "gryncat"-"0", 4087, 165.874071884467, 8, 168.143017392015, -8, 1, -2.26894550754815, 2008-02-21
59, "BrianJSmitty"-"0", 4628, 165.150685334978, 8, 165.150685334978, 102, 5, 43.3390182850998, 2008-02-20
60, "spread"-"0", 3508, 163.83338461487, 15, 185.549240903708, -8, 0, 0, 2007-12-08
61, "Willigogs"-"0", 1874, 163.057489527537, 25, 186.567878477075, -7, 0, 0, 2007-10-31
62, "Wombat"-"0", 3257, 162.233904689193, 29, 204.821649552403, -25, 6, -23.8193914191949, 2008-02-29
63, "Braveheart"-"0", 4010, 160.30038698855, 8, 160.30038698855, 3, 2, 3.03922893509787, 2008-02-26
64, "kickboxer"-"0", 4713, 160.178183817965, 10, 168.922806726881, 949, 8, 69.5095967249903, 2008-02-26
65, "joao"-"0", 2769, 160.136938459204, 21, 160.136938459204, 9, 2, 6.87688234349287, 2008-02-20
66, "PolishTeaParty"-"0", 2042, 159.648968194246, 24, 194.813170386212, -10, 0, 0, 2007-12-07
67, "Chrispminis"-"0", 256, 159.338812643544, 35, 225.251954105965, 11, 3, 7.34776747429643, 2008-02-16
68, "Frost Avenger"-"0", 1912, 159.283590447631, 24, 179.749524793893, -9, 0, 0, 2007-12-02
69, "TeutonicPlague"-"0", 2927, 158.969994359311, 8, 158.969994359311, -9, 0, 0, 2007-10-28
70, "csibadajoz"-"0", 3265, 158.08375042237, 7, 158.08375042237, -6, 0, 0, 2008-01-29
71, "Mr. Spock"-"0", 3090, 157.06180777976, 18, 178.243071028047, -4, 0, 0, 2007-12-04
72, "heythere"-"0", 4697, 156.870863107907, 7, 156.870863107907, 140, 6, 41.7937409664107, 2008-02-16
73, "GumboGino"-"0", 3287, 156.697388399925, 18, 171.745052564625, -18, 1, -3.70432907480853, 2008-02-07
74, "stoni90"-"0", 1967, 155.437418121089, 87, 177.189718473888, -21, 11, -7.80126129841034, 2008-02-28
75, "ZeroZero_Peras"-"0", 3513, 155.24538435914, 22, 164.444405217563, -6, 0, 0, 2008-01-04
76, "saradomian"-"0", 3363, 155.220843496434, 6, 155.220843496434, -5, 0, 0, 2008-01-14
77, "fearlessmidget"-"0", 3774, 154.943719424006, 11, 155.158952424119, 50, 5, 26.399996285323, 2008-02-25
78, "dukewilliam"-"0", 3194, 154.50226634835, 11, 175.44664569471, -5, 0, 0, 2007-12-09
79, "Seedling"-"0", 991, 153.685455757562, 6, 153.685455757562, Re-Entry, Re-Entry, Re-Entry, 2008-02-13
80, "bajeezus"-"0", 3803, 152.527527964939, 7, 152.527527964939, -4, 0, 0, 2008-01-19
81, "Locke"-"0", 891, 152.137195088694, 80, 208.745639286664, -4, 0, 0, 2008-01-26
82, "lardboy"-"0", 952, 151.123613880877, 51, 157.276857109799, -17, 2, -6.15324322892178, 2008-02-14
83, "Rasputin31"-"0", 4476, 150.179461797115, 11, 150.179461797115, 31, 6, 16.1970676085059, 2008-02-23
84, "Majaii"-"0", 2946, 148.805197107588, 22, 167.127776645315, -2, 0, 0, 2008-01-19
85, "EricHerboso"-"0", 1354, 148.613287853435, 59, 157.666418984789, -2, 0, 0, 2007-11-23
86, "Sorel"-"0", 4167, 148.594381310747, 12, 155.572743228249, 271, 6, 46.5019856418561, 2008-02-29
87, "HAL 9000"-"0", 3353, 147.139195183465, 10, 192.934723285562, -3, 0, 0, 2007-12-12
88, "krokodil"-"0", 1871, 146.112297613822, 22, 163.704935967859, -2, 0, 0, 2007-11-12
89, "Epaminondas"-"0", 955, 145.677316896309, 21, 190.638488753299, -2, 0, 0, 2007-12-09
90, "Catch_or"-"0", 2406, 145.112704254032, 13, 145.112704254032, -2, 0, 0, 2007-10-05
91, "MATV1701"-"0", 4228, 144.954655454519, 14, 144.954655454519, 76, 4, 24.2075492696179, 2008-02-24
92, "negative_creep"-"0", 1452, 144.769204298735, 29, 200.277341005498, -3, 0, 0, 2007-09-15
93, "El Greco"-"0", 3241, 144.64654692511, 5, 144.64654692511, -3, 0, 0, 2007-11-30
94, "Sarge"-"0", 4593, 144.628242169465, 5, 144.628242169465, 39, 2, 17.7549025754709, 2008-02-14
95, "Meer"-"0", 3451, 144.051058857233, 14, 144.051058857233, -4, 0, 0, 2008-01-22
96, "CY-1963"-"0", 3355, 143.809592596347, 17, 160.908698304682, -34, 3, -14.5641720295108, 2008-02-24
97, "happyklim"-"0", 3534, 143.288293027424, 16, 143.288293027424, 488, 12, 47.8879770261304, 2008-02-29
98, "habs fanatic"-"0", 4553, 142.593045408841, 15, 143.422939875917, -5, 10, -0.829894467076429, 2008-02-29
99, "ssabia"-"0", 3335, 142.054927943811, 9, 151.754788554229, -5, 0, 0, 2007-12-29
100, "lukas"-"0", 3240, 140.928769464296, 11, 149.387714806783, -4, 0, 0, 2007-12-06
101, "Vanguard"-"0", 4271, 140.850496371151, 7, 140.850496371151, -3, 0, 0, 2008-01-21
102, "Raga"-"0", 4112, 140.487248579145, 14, 153.023256661253, 10, 4, 5.11965276426611, 2008-02-10
103, "diegohb"-"0", 3268, 139.307790770704, 12, 177.954198655585, -2, 0, 0, 2007-12-30
104, "kn2005"-"0", 3535, 138.763981916425, 7, 138.763981916425, 212, 2, 34.6310893462062, 2008-02-09
105, "mansea"-"1", 4239, 138.045329724956, 15, 138.045329724956, 101, 7, 22.7420330405834, 2008-02-29
106, "Vash"-"0", 993, 137.935944082351, 86, 173.61122487392, -1, 0, 0, 2007-09-17
107, "Barboman"-"0", 123, 136.96217222357, 15, 154.699951963762, 0, 0, 0, 2007-11-09
108, "OpenClickSip"-"0", 1948, 136.517331804195, 14, 170.806814687913, 0, 0, 0, 2007-12-05
109, "dbrandao"-"0", 1906, 136.179375382969, 13, 172.917352888282, 1, 0, 0, 2007-09-28
110, "MarkP"-"0", 4278, 136.090381042984, 28, 161.968371737668, -15, 8, -5.76789477782484, 2008-02-25
111, "Hadrian"-"0", 3064, 135.561347425051, 5, 136.374446862157, -2, 1, -0.813099437105393, 2008-02-21
112, "mapleleaf"-"1", 3959, 135.429456360495, 27, 163.38531838407, 10, 10, 4.60461991013705, 2008-02-26
113, "agmarios"-"0", 1406, 135.379819793909, 50, 191.068208213475, -2, 0, 0, 2007-09-17
