Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "Rait"-"0", 950, 575.913233246769, 81, 584.225313965529, 0, 2, 11.9318184959641, 2008-03-18
2, "MarekP"-"0", 2560, 462.36119835814, 47, 540.546663645523, 0, 0, 0, 2008-02-14
3, "alamothe"-"0", 2735, 427.624449439337, 38, 427.624449439337, 0, 2, 91.1641038017203, 2008-03-26
4, "dangermouse"-"0", 222, 327.95003847135, 128, 334.853373250215, 3, 9, 27.9265434178044, 2008-03-30
5, "Merano"-"0", 784, 318.40772855242, 23, 322.952376699711, -1, 0, 0, 2007-11-18
6, "opripom"-"0", 496, 305.271175238132, 25, 305.271175238132, -1, 0, 0, 2008-01-19
7, "Vampiero"-"0", 2061, 304.935205360357, 68, 334.999933825046, 2, 6, 19.448572593902, 2008-03-21
8, "Noirin"-"0", 1824, 300.760281387941, 32, 319.765014740992, -2, 0, 0, 2008-01-13
9, "admiralnelliott"-"0", 1332, 299.711130571048, 66, 336.789740973766, -1, 0, 0, 2007-10-23
10, "abab"-"0", 3044, 276.967217794309, 13, 276.967217794309, 1, 0, 0, 2008-02-14
11, "BoG75"-"0", 3514, 271.330638685045, 16, 271.330638685045, 15, 6, 61.1074394673807, 2008-03-27
12, "sean"-"0", 4029, 269.861933246273, 23, 284.41225791061, 7, 6, 35.838185116411, 2008-03-27
13, "figlesquidge"-"0", 382, 269.579719986311, 54, 305.180315682702, -3, 3, -11.6236914744846, 2008-03-27
14, "yeunghauyip"-"0", 2962, 268.391279816089, 20, 268.391279816089, -2, 0, 0, 2008-02-09
15, "TheDevil"-"0", 348, 258.049470661433, 33, 305.889822708528, -2, 0, 0, 2007-11-05
16, "Gannon12"-"0", 1021, 254.229775601899, 23, 254.229775601899, -2, 0, 0, 2007-10-27
17, "bihary"-"0", 2634, 251.108875718174, 22, 251.108875718174, -2, 0, 0, 2007-12-30
18, "Uhtred"-"0", 3922, 245.914424689472, 31, 247.677812202265, 17, 6, 55.5231423226243, 2008-03-31
19, "Sun_Tzu"-"0", 1705, 244.276098848926, 31, 246.693295794262, -3, 4, -2.41719694533589, 2008-03-31
20, "Signalseven"-"0", 1778, 243.122509830065, 52, 276.821372043681, -3, 0, 0, 2008-02-19
21, "Braveheart"-"0", 4010, 242.015219410819, 14, 242.015219410819, 42, 6, 81.7148324222689, 2008-03-16
22, "gameover"-"0", 1990, 237.142241510082, 37, 237.142241510082, 30, 2, 64.9830509271785, 2008-03-25
23, "Razz"-"0", 3634, 232.758490655715, 23, 232.758490655715, -2, 0, 0, 2008-01-30
24, "cgwhite32"-"0", 3927, 225.452873641596, 23, 225.452873641596, 5, 4, 24.2559462857616, 2008-03-20
25, "Noodlebug"-"0", 877, 224.822907772787, 50, 316.516819555415, -7, 1, -13.6256307741083, 2008-03-26
26, "Tenent Tonder"-"0", 2037, 220.678743466677, 47, 233.555552235105, -3, 0, 0, 2007-11-14
27, "anlari"-"0", 964, 217.742720818148, 70, 309.971221536254, -7, 4, -15.4303696341055, 2008-03-22
28, "oneandonly"-"0", 1474, 215.198328455521, 42, 226.759373136159, -6, 1, -11.5610446806377, 2008-03-02
29, "VIOLA"-"0", 3362, 213.271247766273, 26, 214.331596946419, 18, 7, 35.2611679082844, 2008-03-21
30, "bc2000"-"0", 2663, 213.134451463998, 47, 223.730533477847, 3, 3, 16.7568593446674, 2008-03-13
31, "The Mahatma"-"0", 1672, 211.597747449769, 10, 211.597747449769, 7, 1, 24.8677991033768, 2008-03-13
32, "fwancophile"-"0", 2903, 211.061180679821, 49, 249.332044733174, -8, 9, -6.42016872120013, 2008-03-27
33, "undef"-"0", 429, 209.441241428845, 28, 232.817693501379, -6, 0, 0, 2007-11-26
34, "Salmaneser"-"0", 66, 208.522424857679, 129, 272.518200852124, -6, 0, 0, 2008-02-24
35, "thewonderllama"-"0", 3013, 203.723376358099, 29, 226.212575633524, -10, 3, -10.1299393470425, 2008-03-27
36, "Darwyn"-"0", 3410, 200.802523865997, 19, 200.802523865997, 3, 1, 14.3894642010078, 2008-03-12
37, "joao"-"0", 2769, 198.402031694059, 23, 198.402031694059, 28, 2, 38.2650932348554, 2008-03-14
38, "SlkySmoothOtter"-"0", 1737, 197.643372848759, 32, 209.558217163453, -7, 0, 0, 2008-02-16
