Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "MadMarx"-"0", 5210, 734.449533725653, 113, 1037.22909143173, 0, 0, 0, 2012-11-15
2, "TheWizard"-"0", 10873, 602.189112621843, 93, 649.770387874289, 1, 0, 0, 2012-11-20
3, "dave bishop"-"0", 18322, 557.976113098434, 69, 557.976113098434, 1, 0, 0, 2012-11-20
4, "anlari"-"0", 964, 518.483579757008, 116, 540.415600717956, 1, 2, -13.1202286413951, 2012-12-31
5, "zultar"-"0", 33599, 504.455948971379, 93, 504.455948971379, 2, 0, 0, 2012-11-11
6, "uclabb"-"0", 5775, 493.619701343476, 104, 494.339220814803, 4, 2, 22.8337872904695, 2012-12-30
7, "martinck1"-"0", 19489, 473.052072966604, 30, 501.721895570641, 2, 0, 0, 2012-11-20
8, "slyster"-"0", 33985, 470.606783640866, 24, 470.606783640866, 3, 0, 0, 2012-11-20
9, "Akroma"-"0", 8566, 463.029630706836, 26, 463.029630706836, 3, 0, 0, 2012-10-14
10, "The Hanged Man"-"0", 16970, 460.127044961561, 41, 488.013532534989, -2, 1, -27.886487573428, 2012-12-04
11, "bartdogg42"-"0", 11454, 459.819037322352, 53, 463.479579873571, 2, 0, 0, 2012-08-27
12, "Tasnica"-"0", 37930, 449.744295986026, 44, 450.7383280031, 7, 2, 25.2017530969468, 2012-12-10
13, "jmo1121109"-"0", 15658, 449.724186658513, 57, 449.724186658513, 2, 0, 0, 2012-09-23
14, "EightfoldWay"-"0", 36909, 440.172430852971, 74, 440.172430852971, 4, 1, 14.5388971004471, 2012-12-10
15, "CSteinhardt"-"0", 43811, 431.180056896278, 136, 465.131843076923, 1, 0, 0, 2012-10-24
16, "gantz"-"0", 21124, 428.490278266244, 98, 428.490278266244, 1, 0, 0, 2012-11-20
17, "SplitDiplomat"-"0", 36887, 421.850459296284, 731, 510.059254708353, 4, 23, 15.4442463975683, 2012-12-29
18, "Centurian"-"0", 6265, 405.208865152686, 94, 407.49583113964, 4, 0, 0, 2012-09-04
19, "LanGaidin"-"0", 12510, 401.024770637289, 141, 458.070052788773, -5, 4, -57.0452821514838, 2012-12-23
20, "Barn3tt"-"0", 20728, 396.606436960371, 629, 498.777010541301, 3, 1, -2.49442307147797, 2012-12-05
21, "Tusky McMammoth"-"0", 21438, 396.05911985727, 50, 396.05911985727, 5, 1, 11.1457260308739, 2012-12-21
