Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "SplitDiplomat"-"0", 36887, 402.241942292896, 1021, 495.624226485106, 0, 0, 0, 2018-09-15
2, "Nikola Maric Eto"-"0", 49036, 369.893643407909, 291, 369.893643407909, 0, 0, 0, 2018-10-26
3, "genghiz"-"0", 64274, 285.644156975767, 206, 297.679476092901, 0, 0, 0, 2018-10-09
4, "naked"-"0", 68573, 260.930094362462, 89, 264.711689932932, 0, 0, 0, 2018-10-16
5, "josemurc"-"0", 17667, 256.331512850059, 292, 273.855756485122, 1, 4, 12.1224470882427, 2018-11-29
6, "xorxes"-"0", 42435, 252.958102357533, 161, 284.92325958959, -1, 0, 0, 2018-09-27
7, "swordsman3003"-"0", 36106, 250.639930084721, 172, 258.334468559792, 0, 5, 10.8161329861709, 2018-11-24
8, "NoFog"-"0", 38917, 228.882014411355, 131, 247.390167960494, 0, 0, 0, 2018-10-03
9, "Fortress Door"-"0", 42498, 209.94717176812, 225, 241.763831578712, 1, 0, 0, 2018-10-20
10, "cspieker"-"0", 41816, 205.314301340463, 232, 248.026453813371, 1, 4, -0.231383345143513, 2018-11-29
11, "Tugster"-"0", 86502, 204.497591493884, 238, 235.500027191157, 2, 9, 1.7584684698875, 2018-11-30
12, "y2kjbk"-"0", 46594, 204.41047300141, 252, 235.400560983112, 0, 0, 0, 2018-09-08
13, "Tibarius"-"0", 17272, 196.905226378597, 109, 224.72842476578, Re-Entry, Re-Entry, Re-Entry, 2018-11-29
14, "czechveck"-"0", 12871, 195.897454028255, 324, 199.74858353674, 1, 5, -2.49922458439141, 2018-11-30
15, "svkrIs"-"0", 83933, 194.956243747559, 101, 211.709521527927, 1, 0, 0, 2018-06-13
16, "The Czech"-"0", 17724, 194.553556062414, 2113, 274.240716179333, -2, 6, -4.7511019350342, 2018-11-29
17, "Yoyoyozo"-"0", 65915, 192.760354103106, 135, 213.970823282569, 0, 0, 0, 2018-10-02
18, "jengamaster"-"0", 63144, 184.900887722782, 70, 189.004090256327, 0, 0, 0, 2018-06-03
19, "Javatiger"-"0", 86168, 182.543094863044, 46, 182.543094863044, 2, 1, 1.81611011873895, 2018-11-18
20, "kostas71"-"0", 11917, 180.922257483364, 237, 205.987353647097, 0, 0, 0, 2018-07-10
21, "Tantrum"-"0", 72322, 180.259512602472, 223, 183.66561030061, -2, 2, -0.782303265272304, 2018-11-28
22, "dagabs0"-"0", 54191, 178.497660070807, 678, 206.618898785615, 0, 6, -0.270728130124951, 2018-11-28
23, "chipo"-"0", 87214, 178.480639222699, 10, 183.691479141194, 0, 0, 0, 2018-08-21
24, "Claesar"-"0", 74492, 178.373644269057, 154, 187.890507048368, 23, 12, 28.0876318645048, 2018-11-29
25, "rdrivera2005"-"0", 16691, 177.783270086648, 194, 208.802358769497, -1, 0, 0, 2018-10-17
26, "CptMike"-"0", 79656, 172.608028241553, 65, 172.608028241553, 0, 2, 2.09459525695016, 2018-11-05
27, "Your Humble Narrator"-"0", 38075, 171.372551989164, 81, 173.475188137337, -2, 4, -1.34657274437305, 2018-11-30
28, "2ndWhiteLine"-"0", 37127, 166.376672472776, 411, 223.09951358939, -1, 0, 0, 2018-10-20
29, "svenubl"-"0", 73485, 164.616738318434, 150, 178.035493230789, 0, 1, -0.590024151678989, 2018-11-24
30, "chluke"-"0", 49505, 163.913461513804, 70, 182.181974470701, 0, 0, 0, 2018-09-27
31, "!"-"0", 75336, 163.568060998644, 60, 163.568060998644, 1, 1, 0.926380254587599, 2018-11-05
32, "tatertrotts"-"0", 73226, 162.91655618273, 149, 185.356334562575, -1, 0, 0, 2018-09-14
33, "The Lord Duke"-"0", 24015, 162.277364148749, 127, 165.811462654239, -5, 2, -2.94191471029626, 2018-11-24
34, "MichiganMan"-"0", 28108, 161.99673664718, 1376, 191.386918224699, -1, 0, 0, 2018-06-03
35, "trip"-"0", 11231, 161.031367457599, 178, 174.67724071744, 0, 0, 0, 2018-09-01
36, "justinnhoo"-"0", 23444, 160.670668187054, 138, 169.630657087266, 0, 0, 0, 2018-09-23
37, "Lando Calrissian"-"0", 19131, 158.873505779266, 1190, 220.043339971786, 11, 1, 9.38010858561043, 2018-11-23
38, "Ogion"-"0", 58511, 158.614867081572, 154, 194.932942539072, -4, 3, -3.08249140727679, 2018-11-21
39, "peterwiggin"-"0", 2547, 157.783086731861, 111, 162.841612429174, -2, 2, -1.6948270527804, 2018-11-20
40, "personian"-"0", 23962, 156.607062776591, 143, 160.246210238761, -1, 1, -1.12666951637834, 2018-11-04
41, "brkyzgn"-"0", 68900, 155.715166224034, 109, 175.035322281991, -3, 1, -2.25674153947875, 2018-11-20
42, "fulhamish"-"0", 28562, 154.132801111889, 289, 154.132801111889, 22, 2, 12.506268361873, 2018-11-14
43, "LeonWalras"-"0", 54996, 153.430169640577, 30, 153.430169640577, -2, 0, 0, 2018-10-25
44, "Drummer Man"-"0", 70404, 152.61859945405, 74, 154.830463214253, -1, 0, 0, 2018-06-24
45, "acamer4"-"0", 81701, 152.45858037067, 64, 161.360757705599, -1, 0, 0, 2018-10-15
46, "bo_sox48"-"0", 38739, 151.516994277314, 185, 171.194864080441, -1, 0, 0, 2018-10-26
47, "thebullmoose"-"0", 74748, 151.335670190841, 132, 157.37621671447, -5, 3, -1.72937055582383, 2018-11-21
48, "MinuTeineKasutaja"-"0", 21225, 149.054052194279, 122, 152.799468605025, 1, 0, 0, 2018-09-22
49, "Storiko"-"0", 69145, 148.784129714802, 7, 150.940421449799, -3, 1, -2.15629173499713, 2018-11-12
50, "ali2542"-"0", 51841, 148.200516405244, 21, 148.200516405244, 0, 0, 0, 2018-10-23
51, "Theoneandonly"-"0", 99646, 148.040218855854, 49, 150.185729274055, 106, 14, 33.0723535010148, 2018-11-29
52, "grahamso1"-"0", 51192, 147.733124269918, 79, 154.149047853196, -12, 4, -6.41592358327813, 2018-11-25
53, "joshbeaudette"-"0", 20500, 146.01533795174, 60, 148.131502269882, -2, 0, 0, 2018-07-18
54, "Beaumont"-"0", 56997, 145.606091457897, 36, 145.606091457897, -1, 0, 0, 2018-09-20
55, "breaca"-"0", 62512, 145.476512160047, 52, 147.584867408743, -1, 0, 0, 2018-10-24
56, "ishirkmywork"-"0", 68934, 145.39228406379, 30, 149.038050237456, -1, 0, 0, 2018-07-06
57, "Drister"-"0", 28074, 144.241304315034, 3, 144.241304315034, 0, 0, 0, 2018-09-11
58, "dipperjay"-"0", 94938, 144.18180746343, 46, 148.725165421677, 2, 1, 0.628717634976795, 2018-11-24
59, "SmuRumS"-"0", 85789, 143.795211854347, 10, 143.795211854347, 8, 3, 2.69733924431384, 2018-11-24
60, "Ezio"-"0", 81514, 143.638967327995, 96, 158.41734030683, -1, 0, 0, 2018-10-16
61, "mdrltc"-"0", 21196, 142.909850644045, 98, 155.903270493303, -9, 1, -2.83368150883916, 2018-11-06
62, "micha"-"0", 75625, 142.871512595342, 36, 144.942114227159, -6, 1, -2.07060163181654, 2018-11-29
63, "Kubrick"-"0", 47207, 142.183231720924, 64, 150.569160658052, -1, 0, 0, 2018-09-05
64, "MadMarx"-"0", 5210, 142.124933907179, 11, 142.124933907179, -1, 0, 0, 2018-09-07
65, "Kugs"-"0", 81684, 142.028760018474, 22, 146.175367378812, -7, 1, -2.0583878263547, 2018-11-20
66, "AlexNesta"-"0", 19901, 141.301584286576, 147, 159.595600285526, -1, 0, 0, 2018-09-18
