Rank, Player, PlayerID, Peak Ghost Rating
1, "caranim"-"0", 17520, 107.731092436975
2, "Nenno51"-"0", 8294, 104.159663865546
3, "Stukus"-"0", 14373, 103.865546218487
4, "Snorri"-"0", 15681, 102.100840336134
5, "bkpark0813"-"0", 18443, 101.512605042017
6, "Cubsfn"-"0", 18465, 100.042016806723
400, "mark999"-"0", 402, 100
10827, "airborne"-"0", 10862, 100
16871, "Tantris"-"0", 16909, 100
17023, "tilMletokill"-"0", 17061, 100
17284, "HagarSA"-"0", 17322, 100
17765, "NeoAllende"-"0", 17808, 100
18740, "thechampishere"-"1", 18798, 100
18773, "RussianSteamRoller"-"0", 18831, 100
18790, "WeekEnd_Warrior"-"0", 18848, 100
18826, "Cecil Lizard"-"0", 18884, 100
18829, "turt7"-"0", 18887, 100
18835, "Nupogodi"-"0", 18893, 100
19154, "jagdplayer"-"0", 19218, 100
19446, "jc"-"0", 19515, 100
