Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "Nikola Maric Eto"-"0", 49036, 406.534327839496, 300, 406.534327839496, 0, 0, 0, 2019-06-02
2, "SplitDiplomat"-"0", 36887, 391.721672887049, 1026, 495.624226485106, 0, 0, 0, 2019-05-22
3, "CSteinhardt"-"0", 43811, 298.89011338734, 292, 330.572194977041, 0, 0, 0, 2019-04-12
4, "genghiz"-"0", 64274, 298.583112522266, 212, 311.428065300596, 0, 0, 0, 2019-05-06
5, "xorxes"-"0", 42435, 274.558143566139, 166, 284.92325958959, 0, 0, 0, 2019-05-03
6, "josemurc"-"0", 17667, 262.932345815886, 314, 273.855756485122, 0, 1, 1.88366805471588, 2019-07-05
7, "swordsman3003"-"0", 36106, 246.796418735939, 184, 259.580251658725, 0, 0, 0, 2019-04-22
8, "rokakoma"-"0", 25125, 231.284644944006, 176, 249.386643780996, 0, 0, 0, 2019-05-27
9, "quarryman"-"0", 44661, 213.710629627622, 238, 235.310766243845, 0, 0, 0, 2019-03-22
10, "Fortress Door"-"0", 42498, 200.776403769097, 230, 241.763831578712, 0, 3, -3.08144528934727, 2019-07-25
11, "dagabs0"-"0", 54191, 194.499028630147, 721, 206.965560833975, 1, 5, -1.52279366104813, 2019-07-29
12, "Theoneandonly"-"0", 99646, 194.245617404243, 167, 196.234388047399, 8, 9, 19.1419545577917, 2019-07-30
13, "jengamaster"-"0", 63144, 192.657476451937, 74, 193.687469503415, 1, 0, 0, 2019-02-26
14, "New England Fire Squad"-"0", 96423, 188.714936816668, 110, 205.841639845824, -3, 17, -7.65091963727676, 2019-07-30
15, "Tantrum"-"0", 72322, 183.531597499001, 242, 199.720547707545, 0, 0, 0, 2019-04-15
16, "A_Tin_Can"-"0", 54909, 177.623419267706, 73, 185.831473570441, 1, 0, 0, 2019-02-27
17, "curupira"-"0", 62920, 176.208745631642, 199, 182.539234805138, -1, 2, -6.33048917349618, 2019-07-20
18, "Troodonte"-"0", 12416, 175.772340515222, 112, 176.123426438663, 4, 3, 1.45829450821358, 2019-07-23
19, "rdrivera2005"-"0", 16691, 175.261015922973, 203, 208.802358769497, -1, 3, -1.87222825465392, 2019-07-25
20, "chluke"-"0", 49505, 172.24967266179, 73, 182.181974470701, 4, 0, 0, 2019-04-22
21, "Your Humble Narrator"-"0", 38075, 171.19878117004, 91, 174.665181213699, 0, 2, -3.46640004365872, 2019-07-24
