Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "TheWizard"-"0", 10873, 368.018542310041, 57, 368.018542310041, 0, 0, 0, 2014-05-07
2, "MadMarx"-"0", 5210, 357.865051664003, 84, 510.968140961031, 0, 0, 0, 2014-03-20
3, "The Hanged Man"-"0", 16970, 285.542823096236, 27, 286.162611749873, 0, 0, 0, 2014-05-22
4, "Yonni"-"0", 33239, 278.879362339713, 24, 278.879362339713, 0, 0, 0, 2014-03-20
5, "peterwiggin"-"0", 2547, 277.008527778361, 22, 283.593589051016, 0, 0, 0, 2014-03-31
6, "VillageIdiot"-"0", 44663, 263.291309769525, 7, 263.291309769525, 5, 1, 41.2330604371611, 2014-06-06
7, "millerso"-"0", 20243, 251.986405664307, 6, 267.258309037901, -1, 0, 0, 2014-02-07
8, "President Eden"-"0", 25958, 244.861358789533, 43, 244.861358789533, 0, 0, 0, 2014-05-18
9, "Ogion"-"0", 58511, 239.734774739251, 17, 248.113233336758, -2, 3, -8.29637118963095, 2014-06-27
10, "Gen. Lee"-"0", 46077, 224.033735296194, 19, 228.493894879655, 0, 0, 0, 2014-01-12
11, "uclabb"-"0", 5775, 220.547048956634, 43, 229.908100946827, 1, 0, 0, 2014-05-22
12, "Centurian"-"0", 6265, 215.919172798817, 49, 234.061053063043, 1, 0, 0, 2014-04-05
13, "gantz"-"0", 21124, 207.584410677719, 29, 220.165284052127, 1, 0, 0, 2014-03-02
14, "jmbostwick"-"0", 44387, 205.781942075335, 13, 205.781942075335, 1, 2, 4.64498589894262, 2014-06-27
15, "ghug"-"0", 37168, 199.385425558702, 45, 226.854657274706, 1, 0, 0, 2014-04-14
16, "Octavious"-"0", 23277, 198.036560312265, 19, 198.036560312265, 1, 0, 0, 2014-03-08
17, "rdrivera2005"-"0", 16691, 192.223577729298, 71, 263.823296054411, 1, 0, 0, 2014-05-29
18, "kramerkov18"-"0", 48969, 191.755853504875, 8, 191.755853504875, Re-Entry, Re-Entry, Re-Entry, 2014-06-06
19, "benjormungand"-"0", 20297, 189.792880033452, 8, 189.792880033452, 0, 0, 0, 2014-03-25
20, "basvanopheusden"-"0", 26517, 189.743195662616, 11, 197.354275523943, 0, 0, 0, 2014-03-20
21, "ckroberts"-"0", 40293, 187.636459237413, 34, 211.373587333904, 1, 1, 3.83662239264549, 2014-06-06
22, "guy~~"-"0", 17497, 183.886197237388, 11, 183.886197237388, -1, 0, 0, 2014-04-10
23, "MarekP"-"0", 2560, 182.458828191687, 62, 232.553856069141, 0, 0, 0, 2014-03-06
24, "Julien"-"0", 6532, 181.333127408212, 23, 206.473512524403, 0, 0, 0, 2014-05-22
25, "Imhotep"-"0", 42369, 177.828988412577, 16, 177.828988412577, 0, 0, 0, 2014-03-15
26, "rhydon"-"0", 17621, 173.332490923458, 12, 192.254040886123, 0, 0, 0, 2014-03-15
