Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "VillageIdiot"-"0", 44663, 452.531021597067, 42, 479.957144118102, 0, 1, -27.4261225210344, 2016-03-03
2, "peterwiggin"-"0", 2547, 384.528542911861, 38, 451.415040008664, 0, 0, 0, 2015-12-15
3, "MadMarx"-"0", 5210, 350.193714850078, 86, 510.968140961031, 0, 0, 0, 2016-02-16
4, "uclabb"-"0", 5775, 311.068883299341, 48, 311.068883299341, 0, 1, 4.6459246886597, 2016-03-04
5, "billstrong"-"0", 75562, 294.161604170478, 14, 298.424815825123, 12, 5, 59.7902262610223, 2016-03-22
6, "Stubie"-"0", 71149, 292.756457446349, 16, 292.756457446349, 9, 1, 55.5306485127629, 2016-03-08
7, "The Hanged Man"-"0", 16970, 286.045664226324, 34, 303.021364434428, -1, 0, 0, 2016-02-16
8, "ssorenn"-"0", 56503, 274.689792001814, 70, 331.743876313999, -3, 1, -23.328903490224, 2016-03-24
9, "Ogion"-"0", 58511, 271.471447975004, 30, 271.471447975004, -2, 0, 0, 2016-02-18
10, "basvanopheusden"-"0", 26517, 268.729568351062, 16, 268.729568351062, -1, 1, 7.21194377643417, 2016-03-04
11, "naked"-"0", 68573, 263.88960686198, 12, 263.88960686198, -3, 0, 0, 2015-11-04
12, "dgibson987"-"0", 63310, 260.029210356618, 32, 261.898380428252, -2, 0, 0, 2015-12-21
13, "Yonni"-"0", 33239, 257.011142133354, 33, 287.925174606848, -2, 0, 0, 2015-11-16
14, "Octavious"-"0", 23277, 256.7986052432, 26, 256.7986052432, -2, 0, 0, 2015-10-21
15, "Socrates Dissatisfied"-"0", 43770, 255.423211582187, 37, 255.423211582187, Re-Entry, Re-Entry, Re-Entry, 2016-03-24
16, "A_Tin_Can"-"0", 54909, 255.420117067561, 16, 255.420117067561, 7, 1, 34.9131804811243, 2016-03-30
17, "Perry6006"-"0", 17783, 252.603348724722, 103, 293.982592180678, -1, 4, 18.1851095778748, 2016-03-16
18, "Hapapop"-"0", 63771, 251.700715254312, 13, 251.700715254312, 7, 1, 32.8758108025667, 2016-03-08
19, "MrcsAurelius"-"0", 37025, 234.08315627254, 27, 265.761993261209, -6, 1, -16.4924373737419, 2016-03-24
20, "cgwhite32"-"0", 3927, 229.93229371686, 35, 243.867584245155, -2, 0, 0, 2015-12-07
21, "VaderRules"-"0", 77331, 225.224489795918, 5, 225.224489795918, New Entry, New Entry, New Entry, 2016-03-28
22, "MikeyOK"-"1", 75164, 225.155459916992, 10, 225.155459916992, -2, 0, 0, 2016-01-28
23, "IRidePigs"-"0", 66947, 222.696840132778, 13, 222.696840132778, -2, 0, 0, 2016-02-15
