Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,RoganJosh,54642,562.4419527573993,123,631.167648372131,306.0422421947462,0,2,11.990264590347465,2020-06-11
2,svkrIs,83933,468.61249201683904,334,509.3494730696859,242.5621853902569,7,4,57.16501117829182,2020-06-18
3,quarryman,44661,460.1759438684572,266,531.9751432262788,218.88355258397473,1,1,10.46584199459511,2020-06-04
4,badivan1,90932,460.06520834813904,220,498.16061562960397,327.120011508741,-2,12,-8.99616748053495,2020-06-25
5,CptMike,79656,440.5689229143038,603,450.33891556257106,425.05434231405104,0,6,8.347908541088657,2020-06-28
6,Theoneandonly,99646,440.56225244867994,383,443.03460185848076,435.20890083407,0,4,10.884591906451988,2020-06-16
7,MadMarx,5210,431.09740283637024,127,444.82855075320356,384.69559263465754,-4,2,-28.484940086920176,2020-06-24
8,90kicvesb,103248,420.49108080357644,134,421.31545276990477,419.0610478007619,-1,2,6.554256987646738,2020-06-29
9,bozotheclown,11401,408.2717770451716,103,445.1060752106935,287.025545583662,5,2,25.3180477838236,2020-06-19
10,genghiz,64274,401.87696695525335,102,432.576314416401,191.7045112597044,1,0,0.0,2020-05-17
11,Roadhog,80549,393.29255448090817,1615,416.68432568981746,363.47628272870685,5,53,19.596008568323327,2020-06-29
12,brkyzgn,68900,393.2469997752928,301,435.9118760729779,334.7927598083856,0,0,0.0,2020-05-09
13,Bob Al Hubob,55540,388.4833445911192,409,413.8127005698423,331.59280695636784,0,0,0.0,2020-05-05
14,dipperjay,94938,388.18440744249676,128,430.36087880885896,326.54187236858286,1,1,11.214526652913435,2020-06-13
15,mhsmith0,75803,383.66693944946036,142,418.9869710765292,316.63096105522766,-5,2,-19.789344885893172,2020-06-07
16,SplitDiplomat,36887,382.29486621839106,164,400.25459186357074,72.98848010696317,-8,2,-30.239113308916103,2020-06-19
17,CCR,85914,366.77132069792805,76,440.9067040893001,88.76363298028305,4,2,31.29822950445765,2020-06-24
18,Nealkochhar,83727,353.57947853260146,1249,365.50046774335294,336.75661537997735,-1,0,0.0,2020-04-11
19,teccles,106157,344.62461541077465,56,386.6398811690775,205.6510440563882,-1,2,-8.940603332987905,2020-06-11
20,breaca,62512,341.53609661796656,267,286.76034978065695,406.63841867870343,-1,0,0.0,2020-05-18
21,captainmeme,41379,339.57666986791276,57,343.53948073230424,117.65926146198677,-1,0,0.0,2020-01-20
22,snowy801,82888,339.3506055635551,180,374.67082572674485,162.74950474760664,New Entry,New Entry,New Entry,2020-06-26
23,whaskell,41053,326.8585638821561,494,271.3299213636235,447.17062267231,-1,6,-5.902498431482229,2020-06-28
24,Foxcastle,92993,304.76653920644856,258,281.99582963133435,383.2862273964976,-1,0,0.0,2020-05-16
25,raiku770,75142,297.0690564927064,82,320.08372144451715,262.8957661097146,-1,0,0.0,2020-03-23
26,stranger,41240,295.02372408414647,181,310.610515032187,144.65703493834374,-1,0,0.0,2020-05-10
27,swordsman3003,36106,273.0295557963204,119,285.44619272231256,240.6710474437348,-1,0,0.0,2020-05-10
28,goldfinger0303,28372,268.2219467554811,99,309.8036184299322,81.10442422045097,-1,0,0.0,2020-05-31
29,boylee,59918,263.92994113057136,17,273.0730715660925,117.6398541622329,15,5,79.80510859112329,2020-06-28
30,SpaceDip,71674,249.91873021698487,303,258.3715042983028,178.33429971582393,-1,0,0.0,2020-04-13
31,nguyenmt,98662,248.89042103353282,102,261.00445815402503,228.48783219901955,-1,0,0.0,2020-05-15
32,BananaFang,19363,241.5843383746069,32,280.6234559402176,141.81770459582398,-1,0,0.0,2020-01-16
33,czechveck,12871,241.32807496578292,65,254.78472909575245,221.1430937708286,-1,0,0.0,2020-05-23
34,AKeeFa,76670,237.3501966507015,24,188.8753117737142,257.3104433647551,-1,0,0.0,2020-03-01
35,rdrivera2005,16691,230.68869697802438,82,239.22168723160758,202.39509771614328,-1,0,0.0,2020-04-29
36,Jrod1,109171,229.76502707951227,19,237.3603041859035,93.05003916447052,-1,0,0.0,2020-05-29
37,Toljok,85024,219.13063460214008,58,207.04737198073607,235.0805412623933,-1,0,0.0,2020-02-25
38,glo2018,79356,218.08994351800973,57,222.70866417517513,170.05524868348934,4,1,23.99995004994264,2020-06-20
39,Anno1585,67944,215.71542902842253,41,219.03178801063984,83.06106973973026,-2,0,0.0,2020-05-18
40,seth24c,43472,209.74813853012847,10,241.01515968159953,136.79175584336258,New Entry,New Entry,New Entry,2020-06-19
41,Riche_Lieu,108753,204.80224912017695,21,216.66818771385724,166.83124562040007,0,1,5.888812409198579,2020-06-28
42,KalelChase,30452,203.15138279754606,31,230.67619076673748,159.57043684632634,-2,0,0.0,2020-01-23
43,1453Konstantinople,82522,193.07846854592125,31,199.64441213379365,179.2899870113893,2,5,10.209411114339446,2020-06-26
44,lfriday,118982,184.73109752522413,8,116.0,194.5498257431133,59,6,53.467404318746134,2020-06-18
45,Power Behind The Throne,100451,184.13235950752306,37,196.33222050280804,161.60953920853538,-2,0,0.0,2020-03-31
46,Claesar,74492,182.26594268418458,24,182.26594268418458,None,0,0,0.0,2020-04-19
47,IDoNotMakeShoes,97367,178.91362797862524,10,193.3907205708642,145.133745263401,New Entry,New Entry,New Entry,2020-06-15
