Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "President Eden"-"0", 25958, 439.213208600706, 264, 576.948470577706, 0, 0, 0, 2018-02-10
2, "Valis2501"-"0", 63487, 383.974860932053, 140, 393.700070451218, 0, 0, 0, 2018-04-23
3, "Ezio"-"0", 81514, 281.367971233023, 95, 333.664698988419, 0, 1, -17.0526043171529, 2018-07-29
4, "!"-"0", 75336, 246.861103872181, 76, 269.349798469089, 1, 0, 0, 2018-05-26
5, "`ZaZaMaRaNDaBo`"-"0", 16392, 244.668162197727, 130, 338.785469957404, 1, 0, 0, 2018-02-10
6, "Vecna"-"0", 72101, 233.079166666777, 80, 248.123490035306, 2, 0, 0, 2018-05-25
7, "Nikola Maric Eto"-"0", 49036, 232.390613857187, 135, 235.758593768161, 2, 0, 0, 2018-02-03
8, "Yoyoyozo"-"0", 65915, 219.03752940177, 127, 220.358297923928, 2, 0, 0, 2018-02-02
9, "Obscurity"-"0", 13217, 218.250468547741, 89, 221.413518816549, 2, 0, 0, 2018-04-28
10, "Marz"-"0", 63773, 214.689676845144, 55, 235.521631254593, 2, 0, 0, 2018-06-11
11, "Stressedlines"-"0", 38459, 212.129149288231, 138, 229.931849749464, 2, 0, 0, 2018-04-14
12, "Claesar"-"0", 74492, 210.799507521262, 34, 210.799507521262, 2, 0, 0, 2018-06-06
13, "V+"-"0", 10008, 201.94637154768, 75, 208.823777804985, 2, 0, 0, 2018-04-01
14, "ryanrogers"-"0", 39770, 201.167214483425, 274, 326.574573412985, 2, 0, 0, 2018-04-27
15, "Hoppsywins"-"0", 84966, 198.017848033387, 27, 203.142610782633, 2, 0, 0, 2018-05-28
16, "svkrIs"-"0", 83933, 197.43527272681, 75, 209.133935344232, 2, 0, 0, 2018-06-12
17, "lambda"-"0", 58210, 190.667281944035, 229, 359.592216663147, 2, 0, 0, 2018-06-21
18, "cspieker"-"0", 41816, 188.773319286471, 220, 260.302614902743, 2, 0, 0, 2018-04-21
19, "spacecadet"-"0", 76534, 180.767391288242, 47, 203.342565957848, 3, 0, 0, 2018-05-28
20, "tatertrotts"-"0", 73226, 177.558398715943, 110, 185.648977649317, 3, 1, -2.57331012631801, 2018-07-02
21, "CptMike"-"0", 79656, 176.875017419742, 31, 179.438423469304, 3, 1, -2.56340604956148, 2018-07-22
22, "The Czech"-"0", 17724, 175.290343974626, 1854, 394.238428198112, -1, 3, -11.8880318438214, 2018-07-22
23, "brkyzgn"-"0", 68900, 170.915262723108, 109, 183.20188732231, 2, 1, -2.47703279308851, 2018-07-22
24, "dontplaywithmysip-OHGOD"-"0", 94540, 170.572746068966, 3, 170.572746068966, Re-Entry, Re-Entry, Re-Entry, 2018-07-22
25, "Roadhog"-"0", 80549, 168.933007888028, 87, 185.54659281981, 1, 0, 0, 2018-06-27
26, "MichiganMan"-"0", 28108, 166.494650032591, 1883, 325.83735217893, 1, 0, 0, 2018-06-02
27, "quarryman"-"0", 44661, 165.049273266345, 68, 178.681513854605, 1, 0, 0, 2018-05-21
28, "JaimeR"-"0", 64209, 164.991938738329, 72, 172.650417281656, 1, 0, 0, 2018-02-18
29, "WolfsBane626"-"0", 81562, 163.988293219219, 42, 163.988293219219, Re-Entry, Re-Entry, Re-Entry, 2018-07-31
30, "Bonaparte23"-"0", 46942, 163.787108518926, 135, 185.638448814193, 2, 1, 1.60062198339662, 2018-07-21
31, "Middelfart"-"0", 69523, 163.644167008206, 48, 186.12293417989, 0, 0, 0, 2018-05-16
32, "Favio"-"0", 28575, 161.45868788989, 180, 175.868698914859, 1, 0, 0, 2018-04-20
33, "Trustworthy Ally ;)"-"0", 72184, 161.050089571697, 71, 161.050089571697, 76, 3, 50.6163913963772, 2018-07-31
34, "Drummer Man"-"0", 70404, 160.81417389806, 39, 163.135096425843, 0, 0, 0, 2018-06-07
35, "Bob Genghiskhan"-"0", 26333, 159.627636972064, 476, 163.004746749703, 0, 0, 0, 2018-06-07
36, "Espi"-"0", 66823, 157.701625146846, 38, 162.305810380077, 0, 0, 0, 2018-04-28
37, "Nealkochhar"-"0", 83727, 157.670172834936, 36, 163.324811992807, 0, 0, 0, 2018-04-20
38, "Inquistor"-"0", 76158, 153.307742928703, 10, 155.529594275496, 0, 0, 0, 2018-04-23
39, "czechveck"-"0", 12871, 152.733358439723, 114, 199.414999559592, 0, 0, 0, 2018-06-30
