Rank, Player, PlayerID, Peak Ghost Rating
1, "raapers"-"0", 21258, 413.335095873013
2, "The Czech"-"0", 17724, 376.350320323405
3, "dave bishop"-"0", 18322, 357.111894380674
4, "fetteper"-"0", 19520, 350.587197494541
5, "Amon Savag"-"0", 25189, 349.631241837814
6, "Stmeha"-"0", 15711, 343.975642015863
7, "`ZaZaMaRaNDaBo`"-"0", 16392, 338.785469957404
8, "Barn3tt"-"0", 20728, 322.851225338055
9, "DerekHarland"-"0", 18579, 289.978593623672
10, "ottovanbis"-"1", 14920, 281.444383438489
11, "Bearnstien"-"1", 17706, 276.358782112253
12, "Gre913"-"0", 2803, 275.465566013077
13, "5nk"-"1", 22503, 272.891718478372
14, "Sendler"-"0", 12846, 262.421688131541
15, "SEcki"-"0", 18993, 262.173083619681
16, "Noob179"-"0", 19657, 261.414815103022
17, "Voice"-"0", 25201, 258.228525556448
18, "centurion1"-"0", 26329, 255.308464214479
19, "doofman"-"0", 19705, 248.154031451357
20, "Ironman"-"1", 18493, 235.20761655367
21, "DK7"-"1", 24219, 234.187259495986
22, "notoriousmjf"-"1", 19366, 232.089762495302
23, "Octavious"-"0", 23277, 229.314862040345
24, "KaiserWilly"-"0", 24257, 229.067803578702
25, "jcbryan97"-"0", 20896, 228.991729241697
26, "Jredwood"-"0", 22540, 228.296762515382
27, "Azralynn"-"0", 22145, 226.565338668436
28, "masterninja"-"1", 19730, 226.486306781086
29, "snafuthai"-"0", 23978, 225.91812543844
30, "Gobba"-"0", 21431, 224.983273025779
31, "jmeyersd"-"0", 21355, 224.457971606837
32, "Rule Britannia"-"0", 19749, 223.704542294955
33, "uclabb"-"0", 5775, 223.620862455903
34, "Gary"-"0", 7014, 222.291312636721
35, "RStar43"-"0", 24482, 218.883976470497
36, "Dudlajz"-"0", 18554, 218.707234283229
37, "Azogar"-"1", 3149, 218.342219236449
38, "drano019"-"0", 18232, 216.118922824848
39, "jireland20"-"1", 17396, 215.698009911246
40, "Raptor"-"1", 24001, 215.078696028847
41, "Serioussham"-"0", 16966, 210.299768885465
42, "Patyrsun"-"1", 20789, 209.733299693061
43, "Yakoska"-"0", 21093, 209.265415787638
44, "mcorr"-"0", 25093, 207.26332651044
45, "AvantGuard"-"1", 27479, 201.325445535092
46, "mel1980"-"1", 21348, 196.707915909832
47, "Rooster Man"-"1", 18450, 196.266859584092
48, "tt612"-"0", 26534, 194.991660205354
49, "moses"-"0", 21790, 194.909719844114
50, "rudekker"-"0", 23594, 193.033507552612
51, "Stupendous Man"-"1", 20970, 192.903139615913
52, "Agent K"-"1", 22472, 191.891326363222
53, "Jimbozig"-"1", 23751, 191.754582960691
54, "Jerkface"-"0", 4699, 190.439116247936
55, "Jakooli"-"0", 19670, 190.069159321776
56, "blackbelt614"-"0", 8802, 189.995531911026
57, "Cunning Fox"-"0", 24490, 189.72983408241
58, "chuyelchulo"-"0", 25394, 189.310828628376
