Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "raapers"-"0", 21258, 359.8668429358, 99, 389.154540355838, 0, 15, -24.9368579965798, 2010-04-24
2, "fetteper"-"0", 19520, 340.570420423268, 66, 350.587197494541, 0, 0, 0, 2010-01-24
3, "dave bishop"-"0", 18322, 331.895421838692, 32, 357.111894380674, 0, 0, 0, 2010-01-24
4, "Barn3tt"-"0", 20728, 281.402580691972, 218, 314.872829789223, 1, 46, 24.3413075336463, 2010-04-30
5, "ottovanbis"-"1", 14920, 278.398553753534, 56, 281.444383438489, 4, 4, 34.7557603912994, 2010-04-26
6, "Bearnstien"-"1", 17706, 276.358782112253, 15, 276.358782112253, -2, 0, 0, 2009-12-02
7, "5nk"-"1", 22503, 268.393426667804, 168, 272.891718478372, 12, 38, 53.4514986280239, 2010-04-25
8, "DerekHarland"-"0", 18579, 252.425166518416, 54, 289.978593623672, -2, 0, 0, 2010-03-22
9, "Gre913"-"0", 2803, 248.98489895412, 48, 275.465566013077, -2, 0, 0, 2010-03-28
10, "Sendler"-"0", 12846, 240.311784048572, 44, 262.421688131541, -2, 1, -3.4827794789648, 2010-04-02
11, "notoriousmjf"-"1", 19366, 232.089762495302, 33, 232.089762495302, 0, 0, 0, 2010-01-14
12, "Noob179"-"0", 19657, 231.056801224972, 38, 231.056801224972, 0, 0, 0, 2010-03-18
13, "Ironman"-"1", 18493, 228.229700167916, 15, 235.20761655367, 0, 0, 0, 2009-12-16
14, "masterninja"-"1", 19730, 226.486306781086, 31, 226.486306781086, 0, 0, 0, 2009-12-11
15, "Jredwood"-"0", 22540, 226.301269346972, 31, 226.796559298705, 12, 18, 34.9058617262043, 2010-04-26
16, "SEcki"-"0", 18993, 224.845459575015, 71, 262.173083619681, -1, 0, 0, 2010-02-20
17, "Azralynn"-"0", 22145, 220.138281102127, 50, 226.565338668436, -1, 11, 0.254349989019033, 2010-04-15
18, "Dudlajz"-"0", 18554, 217.671425374847, 26, 218.707234283229, -1, 0, 0, 2009-12-09
19, "Gary"-"0", 7014, 216.708501211408, 56, 222.291312636721, 5, 11, 15.5198534508701, 2010-04-30
20, "jireland20"-"1", 17396, 215.698009911246, 52, 215.698009911246, 1, 1, 6.67705282613866, 2010-04-02
21, "Raptor"-"1", 24001, 212.006143228435, 52, 215.078696028847, -3, 1, -3.0725528004121, 2010-04-03
22, "snafuthai"-"0", 23978, 211.515082899918, 45, 225.91812543844, 0, 11, 3.99547641237584, 2010-04-15
23, "uclabb"-"0", 5775, 210.004222002981, 6, 210.004222002981, -3, 0, 0, 2010-02-14
24, "Serioussham"-"0", 16966, 206.22257837639, 27, 210.299768885465, -1, 5, 0.893936953113013, 2010-04-23
25, "Azogar"-"1", 3149, 202.50005007351, 18, 206.143777266137, 5, 4, 16.4697250495441, 2010-04-25
26, "`ZaZaMaRaNDaBo`"-"0", 16392, 200.330318334303, 42, 214.091597128679, 5, 8, 14.7596356672658, 2010-04-18
27, "mel1980"-"1", 21348, 193.056464270786, 61, 196.707915909832, 12, 4, 28.4088913662318, 2010-04-04
28, "Cunning Fox"-"0", 24490, 189.72983408241, 12, 189.72983408241, 40, 8, 45.8308826923814, 2010-04-30
29, "Patyrsun"-"1", 20789, 189.024540918952, 35, 209.733299693061, -1, 0, 0, 2010-03-28
30, "Estonian"-"0", 20990, 188.895537152469, 9, 188.895537152469, -1, 0, 0, 2010-02-06
31, "Amon Savag"-"0", 25189, 187.483064160482, 7, 187.483064160482, New Entry, New Entry, New Entry, 2010-04-30
