Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "SplitDiplomat"-"0", 36887, 562.969569795482, 840, 562.969569795482, 0, 0, 0, 2014-12-07
2, "CSteinhardt"-"0", 43811, 448.077700313803, 108, 474.463461748887, 0, 4, -14.3873077575685, 2015-03-24
3, "Hellenic Riot"-"0", 23172, 446.292161178043, 78, 446.292161178043, 0, 1, 34.2857142857143, 2015-03-09
4, "seth24c"-"0", 43472, 340.508543434907, 243, 410.01896576411, 1, 0, 0, 2015-01-04
5, "Rhinos"-"0", 58143, 296.829245457303, 75, 296.829245457303, 2, 3, 18.3005597723046, 2015-03-31
6, "lambda"-"0", 58210, 290.415336027697, 165, 359.592216663147, 0, 0, 0, 2015-02-26
7, "Valis2501"-"0", 63487, 287.763666802204, 72, 297.911803824535, 7, 9, 44.3589180818233, 2015-03-29
8, "Sh@dow"-"0", 64428, 268.898250992304, 29, 268.898250992304, 31, 4, 85.2023369361228, 2015-03-30
9, "NoFog"-"0", 38917, 268.405241245474, 111, 283.588020510453, -1, 0, 0, 2014-12-29
10, "2ndWhiteLine"-"0", 37127, 262.369529737022, 181, 271.556975234974, -1, 0, 0, 2015-02-20
11, "emfries"-"1", 36954, 251.120625620423, 69, 283.869950077058, 0, 0, 0, 2014-11-20
12, "Octavious"-"0", 23277, 245.564111146422, 70, 245.564111146422, 0, 0, 0, 2015-01-17
13, "ryanrogers"-"0", 39770, 245.351863182771, 255, 326.574573412985, 0, 0, 0, 2014-12-22
14, "Scmoo472"-"0", 32837, 243.045893081285, 119, 307.719334923278, 1, 18, 6.65509373730958, 2015-03-19
15, "Marz"-"0", 63773, 232.425289555452, 48, 235.521631254593, 1, 0, 0, 2015-02-02
16, "The Czech"-"0", 17724, 230.229087593663, 1550, 394.238428198112, 1, 6, 0.00300248474692921, 2015-03-22
17, "benjormungand"-"0", 20297, 230.157628376804, 150, 251.618407846464, 1, 0, 0, 2015-01-18
18, "Chaqa"-"0", 30476, 216.729568348254, 497, 302.526947741237, 3, 0, 0, 2015-02-14
19, "Lando Calrissian"-"0", 19131, 215.489003793075, 844, 301.357898411371, 3, 0, 0, 2015-02-01
20, "TheReinvented"-"0", 64275, 215.081194910992, 35, 233.129146056074, 3, 0, 0, 2015-02-07
21, "DeltaAjaxNiner"-"0", 50356, 214.299257760879, 61, 274.925495668792, 3, 0, 0, 2014-10-09
22, "Tyran"-"0", 45146, 210.820895820793, 274, 230.772553200719, 68, 22, 67.4102891818168, 2015-03-24
23, "superchunk"-"0", 10246, 210.798337225563, 20, 217.244027935718, -3, 1, -6.1999510948695, 2015-03-13
24, "Nikola Maric Eto"-"0", 49036, 210.61287179309, 119, 232.603165973665, 2, 1, -0.0610828894366193, 2015-03-27
25, "Zmaj"-"0", 43830, 206.933548854369, 463, 253.173059800301, 2, 5, -3.22644123669414, 2015-03-15
26, "Your Humble Narrator"-"0", 38075, 206.126935259229, 51, 214.094338289219, 3, 1, 0.480565371025733, 2015-03-05
27, "PiC"-"0", 40784, 205.247617730341, 124, 236.121501688524, 3, 0, 0, 2015-01-26
28, "ghug"-"0", 37168, 204.295890789992, 34, 216.677459928779, 3, 0, 0, 2015-02-21
29, "NigeeBaby"-"0", 40995, 202.34797982437, 534, 202.34797982437, 32, 1, 38.1051708657805, 2015-03-14
30, "Sulram"-"0", 61512, 201.342353436905, 12, 204.260358559179, 2, 1, -2.91800512227397, 2015-03-01
31, "Zachattack413"-"0", 23912, 197.198402528166, 59, 202.724710117765, 2, 0, 0, 2015-01-30
32, "Jacksonisboss"-"1", 59915, 191.515787243373, 10, 191.515787243373, 3, 0, 0, 2014-11-15
33, "KalelChase"-"0", 30452, 188.234098909972, 53, 209.049965044229, 3, 0, 0, 2014-11-06
34, "fulhamish"-"0", 28562, 186.394425651618, 241, 208.955097304148, 3, 0, 0, 2015-01-04
35, "czechveck"-"0", 12871, 182.190680382483, 89, 199.414999559592, -1, 2, -10.561065697094, 2015-03-11
36, "principians"-"0", 28666, 181.810092593996, 23, 185.644749012846, 4, 0, 0, 2015-02-01
37, "MichiganMan"-"0", 28108, 181.458913992039, 1564, 325.83735217893, 4, 18, 0.845951383873938, 2015-03-29
38, "shadowplay"-"0", 31479, 178.46245372058, 19, 212.916428841302, -13, 3, -34.4539751207219, 2015-03-31
39, "Linkoura"-"1", 9705, 176.322682137486, 111, 177.74374226086, 4, 0, 0, 2015-01-17
40, "Gerry"-"0", 46521, 176.209759211934, 94, 190.521703504404, 4, 0, 0, 2015-01-29
41, "Bilbo"-"0", 12259, 175.805220516748, 132, 213.133701411491, 4, 0, 0, 2014-12-27
42, "Magnus0902"-"0", 64776, 175.353959302889, 10, 175.353959302889, 4, 0, 0, 2015-01-23
43, "Bohonk"-"0", 43473, 175.034957229907, 385, 267.304913822956, 24, 4, 16.1840324547333, 2015-03-06
44, "gordonpup"-"0", 9016, 174.947964632661, 35, 188.240014646473, 3, 0, 0, 2014-11-06
45, "tektelmektel"-"0", 22595, 174.111905543182, 86, 183.176973140673, 3, 0, 0, 2015-01-01
46, "naked"-"0", 68573, 173.964333775367, 16, 173.964333775367, 77, 12, 44.7107815211662, 2015-03-29
47, "MinuTeineKasutaja"-"0", 21225, 173.422221635137, 131, 199.257196527758, 2, 1, 0.237207532770299, 2015-03-06
48, "Al Swearengen"-"1", 44671, 172.878403899356, 181, 265.212022804657, 2, 0, 0, 2014-11-15
49, "Gonnor"-"0", 37535, 170.407114812303, 21, 170.407114812303, 2, 0, 0, 2014-12-28
50, "tottesven"-"0", 39288, 169.863165339364, 159, 169.863165339364, 2, 0, 0, 2015-01-18
51, "Rancher"-"0", 28079, 169.520897053429, 229, 177.717361065222, 2, 0, 0, 2015-01-26
52, "Favio"-"0", 28575, 168.580860634663, 177, 175.868698914859, 3, 0, 0, 2015-01-25
53, "TrueWinner"-"0", 57520, 167.783026563728, 30, 167.783026563728, 3, 0, 0, 2014-11-28
54, "bo_sox48"-"0", 38739, 167.365015238914, 75, 170.022994919022, 3, 0, 0, 2014-12-22
55, "Thucydides"-"0", 4102, 166.529024952308, 12, 180.858048847483, 3, 0, 0, 2014-10-08
56, "JaimeR"-"0", 64209, 166.311729529291, 46, 172.650417281656, 14, 8, 8.85370762561226, 2015-03-27
57, "chluke"-"0", 49505, 165.796905585378, 40, 167.257001199799, 2, 0, 0, 2014-12-08
58, "SantaClausowitz"-"0", 2497, 164.137972266407, 117, 174.034936158145, 4, 3, -0.0825798180843833, 2015-03-08
59, "pitlak"-"0", 33621, 163.590214588208, 60, 165.9610872634, 4, 0, 0, 2015-01-18
60, "AFatCat"-"0", 21535, 161.339575576925, 75, 171.117731672496, 57, 16, 29.8538144071509, 2015-03-27
61, "Strauss"-"0", 48922, 161.295257245971, 694, 225.35371909561, -1, 13, -3.21610421100914, 2015-03-21
