Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "Hellenic Riot"-"0", 23172, 395.852360227696, 102, 504.462411511115, 0, 0, 0, 2017-03-31
2, "Valis2501"-"0", 63487, 392.716396822651, 137, 393.700070451218, 0, 0, 0, 2017-07-17
3, "seth24c"-"0", 43472, 380.57232868304, 270, 436.017355540767, 0, 0, 0, 2017-06-22
4, "Gen. Lee"-"0", 46077, 349.604583347985, 185, 360.885411734359, 0, 0, 0, 2017-05-27
5, "KalelChase"-"0", 30452, 324.081012744275, 79, 324.081012744275, 0, 0, 0, 2017-07-18
6, "Ezio"-"0", 81514, 298.393475914941, 84, 298.393475914941, 0, 1, 22.2991235981312, 2017-08-02
7, "Mercy"-"0", 45552, 269.799559586416, 11, 269.799559586416, 4, 1, 36.9362338675179, 2017-08-06
8, "NoFog"-"0", 38917, 260.423957030305, 124, 283.588020510453, 0, 0, 0, 2017-04-07
9, "Fortress Door"-"0", 42498, 239.713416557425, 286, 305.808422069456, 1, 4, -1.59949310565179, 2017-08-15
10, "!"-"0", 75336, 238.348927747533, 59, 269.349798469089, -3, 4, -26.0129010802117, 2017-08-22
11, "Puddle"-"0", 5650, 226.390713194719, 25, 226.390713194719, 1, 0, 0, 2017-04-09
12, "yaks"-"0", 44001, 220.296526090827, 78, 224.825987657451, 2, 0, 0, 2017-05-24
13, "Bamawhite"-"0", 69549, 218.352503764364, 83, 223.587004310157, 2, 0, 0, 2017-07-25
14, "PiC"-"0", 40784, 215.845095162031, 138, 236.121501688524, 6, 7, 6.9252897111156, 2017-08-23
15, "davidc1"-"0", 63836, 210.602647284017, 44, 214.360017588075, 2, 0, 0, 2017-07-09
16, "KingRishard"-"0", 27787, 209.415732498108, 35, 214.983841639198, Re-Entry, Re-Entry, Re-Entry, 2017-08-09
17, "aha195"-"0", 72728, 209.196174046394, 57, 209.196174046394, 2, 0, 0, 2017-03-29
18, "Jerkface"-"0", 4699, 206.425799883048, 65, 222.88385936626, 4, 0, 0, 2017-05-22
19, "The Czech"-"0", 17724, 204.936198127024, 1832, 394.238428198112, 11, 6, 18.6097016871834, 2017-08-23
20, "Skittles"-"0", 39882, 202.22350209586, 115, 222.725525538914, 3, 0, 0, 2017-05-17
21, "Zmaj"-"0", 43830, 201.203345272739, 721, 253.173059800301, 3, 0, 0, 2017-06-04
22, "Yoyoyozo"-"0", 65915, 201.18363546161, 123, 220.358297923928, 3, 0, 0, 2017-07-19
23, "cspieker"-"0", 41816, 199.333440666646, 213, 260.302614902743, 3, 1, -0.172360200088349, 2017-08-04
24, "SantaClausowitz"-"0", 2497, 194.907042720065, 125, 202.157462921531, 4, 0, 0, 2017-07-01
25, "svkrIs"-"0", 83933, 193.961746838017, 68, 209.133935344232, 2, 2, -2.04225822189562, 2017-08-23
26, "glo2018"-"0", 79356, 189.740277768618, 27, 202.64825342281, 3, 0, 0, 2017-07-20
27, "Andruha"-"0", 34770, 173.056354075325, 72, 176.869199881598, 7, 0, 0, 2017-07-01
28, "quarryman"-"0", 44661, 172.812887778359, 63, 178.681513854605, 7, 0, 0, 2017-06-16
29, "KangtheConquerer"-"0", 72696, 172.643156574401, 36, 187.591273320005, 7, 0, 0, 2017-07-22
30, "LFDude"-"0", 57497, 170.973981298668, 9, 170.973981298668, 7, 0, 0, 2017-03-11
31, "tektelmektel"-"0", 22595, 170.948086160245, 97, 183.176973140673, 7, 0, 0, 2017-05-28
32, "principians"-"0", 28666, 170.551746857828, 35, 185.644749012846, 7, 0, 0, 2017-07-20
33, "shadowplay"-"0", 31479, 170.12965656905, 44, 212.916428841302, 0, 1, -3.02125328036328, 2017-08-09
34, "MichiganMan"-"0", 28108, 168.907615975093, 1882, 325.83735217893, 6, 2, 1.98538058868004, 2017-08-12
35, "Claesar"-"0", 74492, 166.426254073975, 20, 167.302280221981, 6, 0, 0, 2017-06-22
