Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "SplitDiplomat"-"0", 36887, 408.279533682334, 987, 495.624226485106, 0, 3, -11.3460992437529, 2016-03-24
2, "Nikola Maric Eto"-"0", 49036, 330.853153902421, 209, 363.739869660127, 0, 2, -5.64622636075484, 2016-03-24
3, "CSteinhardt"-"0", 43811, 307.582767302133, 254, 317.740411648612, 0, 0, 0, 2016-01-27
4, "Barn3tt"-"0", 20728, 289.470908420929, 639, 376.552072444915, 0, 2, -5.24779736319692, 2016-03-23
5, "seth24c"-"0", 43472, 271.216850751752, 361, 287.820241899602, 0, 2, -4.39612191772989, 2016-03-24
6, "Maettu"-"0", 29432, 269.8675370111, 74, 273.778660735899, 0, 0, 0, 2016-02-15
7, "Amwidkle"-"0", 61460, 261.225205257313, 102, 261.225205257313, 0, 3, 6.47385518307129, 2016-03-27
8, "Fairfax"-"0", 46314, 247.776199082295, 276, 270.209443593962, 0, 2, -2.0089860463093, 2016-03-23
9, "josemurc"-"0", 17667, 242.009995998734, 188, 256.720653985838, 1, 6, 3.84721253410561, 2016-03-31
10, "naked"-"0", 68573, 240.556342014212, 68, 242.351474342899, -1, 1, -0.862209111162059, 2016-03-04
11, "NoFog"-"0", 38917, 230.115200037854, 115, 247.390167960494, 0, 0, 0, 2016-01-08
12, "jmeyersd"-"0", 21355, 216.605992176949, 298, 235.150427936677, Re-Entry, Re-Entry, Re-Entry, 2016-03-25
13, "quarryman"-"0", 44661, 216.267193651414, 200, 219.160505997469, -1, 0, 0, 2016-01-15
14, "Yaleunc"-"0", 52728, 214.105997490097, 384, 258.543719936876, -1, 0, 0, 2016-02-15
15, "xorxes"-"0", 42435, 209.261762189624, 53, 213.163604920952, -1, 4, 0.900251379209379, 2016-03-12
16, "y2kjbk"-"0", 46594, 205.951991210537, 217, 235.400560983112, -1, 2, 1.29307654762206, 2016-03-23
17, "Gen. Lee"-"0", 46077, 204.33497124821, 185, 208.039345304915, Re-Entry, Re-Entry, Re-Entry, 2016-03-30
18, "2ndWhiteLine"-"0", 37127, 201.825270732795, 349, 223.09951358939, 1, 2, 8.22784534987761, 2016-03-09
19, "V+"-"0", 10008, 196.621429561383, 77, 199.659698974063, -3, 0, 0, 2016-01-11
20, "genghiz"-"0", 64274, 196.117533687904, 134, 212.62561258486, -3, 0, 0, 2016-02-06
21, "The Czech"-"0", 17724, 195.387443615899, 1873, 274.240716179333, 1, 13, 7.53819659267481, 2016-03-27
22, "josunice"-"0", 27863, 188.046853642793, 118, 225.479891553415, -1, 1, -1.98337937935474, 2016-03-09
23, "kostas71"-"0", 11917, 186.231175595166, 233, 205.987353647097, -5, 4, -8.5139174107326, 2016-03-30
24, "rdrivera2005"-"0", 16691, 186.011491075195, 146, 208.802358769497, -1, 0, 0, 2016-02-15
25, "A_Tin_Can"-"0", 54909, 185.831473570441, 54, 185.831473570441, 18, 2, 30.2997380749176, 2016-03-30
26, "dgibson987"-"0", 63310, 180.601676731789, 98, 194.7653794259, -6, 5, -12.6853838172703, 2016-03-26
27, "thatwasawkward"-"0", 23496, 179.425174564764, 175, 194.404684586509, -3, 0, 0, 2015-10-14
28, "snorky"-"0", 40147, 176.778863970079, 97, 184.778458190541, -2, 0, 0, 2015-12-24
29, "dagabs0"-"0", 54191, 175.17537445418, 408, 194.964575987762, 0, 19, 4.92113580316621, 2016-03-31
30, "Linkoura"-"1", 9705, 173.566291201838, 119, 173.566291201838, -3, 0, 0, 2015-11-29
31, "bagatur"-"0", 48129, 173.123694309472, 44, 173.123694309472, Re-Entry, Re-Entry, Re-Entry, 2016-03-02
