Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "VillageIdiot"-"0", 44663, 462.21634678906, 31, 462.21634678906, 0, 3, 39.5172080601441, 2015-06-29
2, "peterwiggin"-"0", 2547, 395.722634277201, 31, 406.560975249152, 0, 0, 0, 2015-05-06
3, "The Hanged Man"-"0", 16970, 303.021364434428, 31, 303.021364434428, 1, 0, 0, 2015-04-28
4, "ssorenn"-"1", 56503, 300.83538575953, 51, 301.606481527038, 2, 3, 43.7033966208709, 2015-06-23
5, "Sh@dow"-"0", 64428, 256.723490476155, 14, 256.723490476155, 2, 0, 0, 2015-04-28
6, "Yonni"-"0", 33239, 255.439836473169, 29, 287.925174606848, -1, 1, -3.70202661555317, 2015-06-30
7, "Tasnica"-"0", 37930, 249.841296201606, 16, 249.841296201606, 4, 1, 19.1253719095485, 2015-06-30
8, "MKECharlie"-"0", 23113, 242.726616421498, 22, 273.039582292319, 0, 0, 0, 2015-03-13
9, "Octavious"-"0", 23277, 240.168560871002, 23, 240.168560871002, 0, 0, 0, 2015-05-23
10, "Cricket Master"-"1", 70605, 237.097116587198, 21, 237.097116587198, 55, 7, 75.3194064377882, 2015-06-20
11, "Socrates Dissatisfied"-"0", 43770, 231.212177245665, 36, 231.212177245665, 7, 2, 17.0828282033683, 2015-06-26
12, "dgibson987"-"0", 63310, 227.834593586273, 26, 243.183252402547, 0, 1, -1.45247296469913, 2015-06-20
13, "bartdogg42"-"0", 11454, 222.627187938261, 14, 236.119744783004, -3, 1, -13.4925568447431, 2015-06-06
14, "Ogion"-"0", 58511, 220.364001564877, 26, 248.113233336758, 0, 0, 0, 2015-02-20
15, "A_Tin_Can"-"0", 54909, 219.729359656384, 12, 219.729359656384, 0, 0, 0, 2015-04-25
16, "Hapapop"-"0", 63771, 216.961239659446, 9, 220.683519846331, 0, 0, 0, 2015-05-27
17, "uclabb"-"0", 5775, 216.499438720207, 45, 229.908100946827, 0, 0, 0, 2015-04-25
18, "ghug"-"0", 37168, 213.113388262391, 53, 226.854657274706, 1, 2, 4.17797042746113, 2015-06-30
19, "chluke"-"0", 49505, 208.338489657092, 8, 208.338489657092, 5, 1, 10.9981584844235, 2015-06-16
20, "Mao Zeboegy"-"0", 71292, 205.637473306314, 7, 205.637473306314, 33, 5, 38.1539914237647, 2015-06-24
21, "Tusky McMammoth"-"0", 21438, 200.058784198431, 12, 212.183558998336, 0, 0, 0, 2015-01-09
22, "Durga"-"0", 69557, 199.232304952328, 9, 201.289410555207, 47, 3, 38.7246384548015, 2015-06-13
23, "xfile8888"-"0", 6937, 198.713364383717, 14, 213.8110420466, -1, 0, 0, 2015-01-27
24, "PMurph678"-"0", 70327, 198.37757767016, 6, 198.37757767016, -1, 0, 0, 2015-05-15
25, "Sintheros"-"0", 71579, 198.064518790155, 4, 198.064518790155, 166, 3, 63.9840523178517, 2015-06-25
26, "sanfi"-"0", 63155, 197.24311431052, 41, 221.875863205131, 37, 6, 33.4278296921984, 2015-06-29
27, "baggs"-"0", 38874, 194.812649016169, 11, 194.812649016169, 72, 1, 47.9570267354685, 2015-06-14
28, "StackelbergFollower"-"0", 45751, 194.236653481228, 36, 194.236653481228, 114, 3, 56.7820727453088, 2015-06-26
29, "jmo1121109"-"0", 15658, 191.711211815271, 19, 191.711211815271, -2, 0, 0, 2015-01-09
30, "CleverUsername4321"-"0", 66395, 191.692671497368, 15, 197.330691247291, 31, 2, 27.0235471979664, 2015-06-20
31, "ckroberts"-"0", 40293, 190.095345027257, 51, 236.752808817985, -18, 5, -33.1287318582711, 2015-06-30
32, "kramerkov18"-"0", 48969, 189.786779614437, 10, 191.755853504875, -4, 0, 0, 2015-02-18
33, "abgemacht"-"0", 4946, 188.868449850631, 77, 193.211602257853, 3, 2, 7.01221879944822, 2015-06-21
34, "clearwaters"-"0", 25808, 187.951301027998, 17, 187.951301027998, 45, 2, 33.0719212662072, 2015-06-20
35, "Tru Ninja"-"0", 10675, 187.850110126027, 42, 198.122893965142, -3, 1, 3.47761019750311, 2015-06-23
36, "Pantalone"-"0", 10190, 186.507569478726, 40, 208.696739859165, -6, 0, 0, 2015-04-05
37, "JPS"-"0", 68102, 186.32429014455, 7, 203.38619821269, -6, 0, 0, 2015-03-30
38, "mislav76"-"0", 69087, 182.802149852526, 6, 185.285760990665, -5, 0, 0, 2015-05-16
39, "dyager_nh"-"0", 50367, 182.349019942852, 36, 182.349019942852, -4, 0, 0, 2015-05-31
40, "ag7433"-"0", 10347, 181.753078268055, 37, 205.391289521801, -3, 0, 0, 2015-03-18
41, "Nescio"-"0", 67169, 181.649944833597, 11, 192.659032399269, -15, 1, -11.0090875656725, 2015-06-22
42, "Hellenic Riot"-"0", 23172, 180.99204861352, 42, 193.950440503284, -17, 2, -12.958391889764, 2015-06-22
43, "tedwmoeller"-"0", 48877, 180.003478319046, 14, 180.003478319046, -4, 1, 1.26232353610288, 2015-06-08
44, "Caballo Blanco"-"0", 39068, 179.736972555829, 12, 202.183463159679, -24, 2, -22.44649060385, 2015-06-16
45, "Dunecat"-"0", 11650, 179.579596195195, 26, 179.579596195195, -7, 0, 0, 2015-03-26
